time 1,PET_0.03mm1, time 2,PGA-commercial-1,time 3,Asics-goretex_1, time 4,Asics-goretex_2,time 5 ,Asics-goretex_3, time 6,Nothing,time 7,northface-dryvent_1, time 8,northface-dryvent_2,time 9 ,northface-dryvent_3, time 10,H-M_1,time 11,H-M_2, time 12,H-M_3,time 13 ,Natural-Gear_1, time 14,Natural-Gear_2,time 15,Natural-Gear_3, time 16,PGA-commercial_2
7244, 176077.8, 7244, 238423.2, 7244, 1138286.0, 7244, 391186.7, 7244, 410469.3, 7244, 0.0, 7244, 190213.3, 7244, 359644.9, 7244, 270365.9, 7244, 324920.2, 7244, 257969.8, 7244, 345519.3, 7244, 263944.3, 7244, 344815.7, 7244, 398173.5, 7244, 259838.0
7246, 176102.4, 7246, 238432.1, 7246, 1138276.0, 7246, 391199.5, 7246, 410499.1, 7246, 0.0, 7246, 190225.8, 7246, 359659.7, 7246, 270354.1, 7246, 324971.9, 7246, 257968.9, 7246, 345553.0, 7246, 264000.9, 7246, 344829.2, 7246, 398254.0, 7246, 259881.6
7248, 176102.7, 7248, 238475.9, 7248, 1138255.0, 7248, 391243.0, 7248, 410514.7, 7248, 4.233333, 7248, 190198.3, 7248, 359670.1, 7248, 270314.5, 7248, 325007.4, 7248, 257896.0, 7248, 345531.3, 7248, 264001.6, 7248, 344764.9, 7248, 398292.8, 7248, 259861.4
7250, 176101.6, 7250, 238484.5, 7250, 1138291.0, 7250, 391272.5, 7250, 410499.5, 7250, 0.0, 7250, 190154.0, 7250, 359684.7, 7250, 270280.6, 7250, 325032.7, 7250, 257850.3, 7250, 345532.7, 7250, 264000.5, 7250, 344748.2, 7250, 398342.1, 7250, 259853.0
7252, 176109.5, 7252, 238499.1, 7252, 1138309.0, 7252, 391251.7, 7252, 410472.3, 7252, 0.0, 7252, 190176.3, 7252, 359686.0, 7252, 270311.2, 7252, 325001.1, 7252, 257819.1, 7252, 345498.1, 7252, 263984.4, 7252, 344738.1, 7252, 398346.3, 7252, 259842.3
7254, 176126.5, 7254, 238515.3, 7254, 1138319.0, 7254, 391225.8, 7254, 410469.2, 7254, 0.0, 7254, 190191.0, 7254, 359705.2, 7254, 270321.0, 7254, 324988.0, 7254, 257869.0, 7254, 345510.9, 7254, 263990.9, 7254, 344756.6, 7254, 398266.7, 7254, 259838.7
7256, 176119.4, 7256, 238478.3, 7256, 1138271.0, 7256, 391173.7, 7256, 410467.1, 7256, 0.0, 7256, 190179.5, 7256, 359691.1, 7256, 270333.7, 7256, 324933.1, 7256, 257863.7, 7256, 345494.5, 7256, 263962.2, 7256, 344762.4, 7256, 398227.4, 7256, 259840.3
7258, 176104.2, 7258, 238454.7, 7258, 1138265.0, 7258, 391187.0, 7258, 410458.8, 7258, 0.0, 7258, 190194.4, 7258, 359666.0, 7258, 270338.0, 7258, 324932.9, 7258, 257879.3, 7258, 345471.0, 7258, 263945.2, 7258, 344757.5, 7258, 398194.8, 7258, 259828.2
7260, 176125.5, 7260, 238455.5, 7260, 1138266.0, 7260, 391162.2, 7260, 410481.6, 7260, 0.0, 7260, 190210.9, 7260, 359679.7, 7260, 270355.8, 7260, 324931.7, 7260, 257903.5, 7260, 345497.8, 7260, 263975.9, 7260, 344782.9, 7260, 398197.2, 7260, 259856.4
7262, 176110.6, 7262, 238448.8, 7262, 1138269.0, 7262, 391187.6, 7262, 410516.6, 7262, 0.0, 7262, 190184.6, 7262, 359672.7, 7262, 270307.1, 7262, 324941.4, 7262, 257883.8, 7262, 345499.9, 7262, 263972.4, 7262, 344779.7, 7262, 398251.0, 7262, 259855.2
7264, 176110.4, 7264, 238445.6, 7264, 1138285.0, 7264, 391215.8, 7264, 410479.0, 7264, 0.0, 7264, 190187.2, 7264, 359672.7, 7264, 270301.7, 7264, 324965.5, 7264, 257849.5, 7264, 345485.5, 7264, 263974.0, 7264, 344757.7, 7264, 398302.4, 7264, 259843.7
7266, 176091.6, 7266, 238472.1, 7266, 1138315.0, 7266, 391229.4, 7266, 410469.5, 7266, 0.0, 7266, 190175.3, 7266, 359661.7, 7266, 270288.3, 7266, 324964.5, 7266, 257837.5, 7266, 345465.4, 7266, 263972.2, 7266, 344723.7, 7266, 398275.9, 7266, 259831.0
7268, 176088.6, 7268, 238459.3, 7268, 1138351.0, 7268, 391198.5, 7268, 410468.5, 7268, 0.0, 7268, 190192.3, 7268, 359680.5, 7268, 270315.1, 7268, 324938.6, 7268, 257860.4, 7268, 345468.9, 7268, 263945.2, 7268, 344729.7, 7268, 398243.4, 7268, 259840.7
7270, 176119.5, 7270, 238458.1, 7270, 1138325.0, 7270, 391170.1, 7270, 410493.4, 7270, 0.0, 7270, 190198.0, 7270, 359668.1, 7270, 270309.9, 7270, 324928.5, 7270, 257867.3, 7270, 345477.0, 7270, 263939.7, 7270, 344759.6, 7270, 398224.3, 7270, 259819.6
7272, 176075.9, 7272, 238451.4, 7272, 1138303.0, 7272, 391170.5, 7272, 410444.3, 7272, 0.0, 7272, 190192.4, 7272, 359653.6, 7272, 270306.9, 7272, 324908.7, 7272, 257854.6, 7272, 345460.1, 7272, 263916.4, 7272, 344759.0, 7272, 398205.9, 7272, 259823.4
7274, 176098.8, 7274, 238440.7, 7274, 1138295.0, 7274, 391141.9, 7274, 410450.7, 7274, 0.0, 7274, 190184.9, 7274, 359665.4, 7274, 270316.1, 7274, 324906.4, 7274, 257894.9, 7274, 345476.0, 7274, 263918.5, 7274, 344750.5, 7274, 398184.0, 7274, 259848.0
7276, 176066.2, 7276, 238416.3, 7276, 1138243.0, 7276, 391143.8, 7276, 410452.0, 7276, 0.0, 7276, 190193.4, 7276, 359629.0, 7276, 270330.4, 7276, 324892.0, 7276, 257870.3, 7276, 345449.6, 7276, 263922.1, 7276, 344737.4, 7276, 398176.0, 7276, 259814.0
7278, 176084.8, 7278, 238409.4, 7278, 1138267.0, 7278, 391129.0, 7278, 410467.4, 7278, 0.0, 7278, 190199.9, 7278, 359625.4, 7278, 270320.6, 7278, 324903.1, 7278, 257897.7, 7278, 345459.2, 7278, 263889.7, 7278, 344774.1, 7278, 398178.6, 7278, 259839.3
7280, 176112.3, 7280, 238414.5, 7280, 1138272.0, 7280, 391148.5, 7280, 410474.2, 7280, 0.0, 7280, 190205.1, 7280, 359635.5, 7280, 270338.2, 7280, 324910.7, 7280, 257910.3, 7280, 345491.7, 7280, 263895.8, 7280, 344758.2, 7280, 398159.6, 7280, 259822.9
7282, 176097.8, 7282, 238420.1, 7282, 1138243.0, 7282, 391161.7, 7282, 410458.3, 7282, 0.0, 7282, 190199.4, 7282, 359641.0, 7282, 270309.3, 7282, 324940.2, 7282, 257889.6, 7282, 345515.3, 7282, 263936.0, 7282, 344753.4, 7282, 398252.8, 7282, 259863.5
7284, 176080.8, 7284, 238422.9, 7284, 1138232.0, 7284, 391219.5, 7284, 410455.4, 7284, 0.0, 7284, 190161.3, 7284, 359648.6, 7284, 270258.6, 7284, 324969.9, 7284, 257857.0, 7284, 345494.1, 7284, 263948.9, 7284, 344724.8, 7284, 398311.0, 7284, 259864.0
7286, 176075.9, 7286, 238469.1, 7286, 1138241.0, 7286, 391209.6, 7286, 410450.8, 7286, 0.0, 7286, 190176.9, 7286, 359679.4, 7286, 270275.2, 7286, 324948.1, 7286, 257802.4, 7286, 345459.4, 7286, 263931.6, 7286, 344706.9, 7286, 398307.6, 7286, 259858.1
7288, 176114.4, 7288, 238477.9, 7288, 1138271.0, 7288, 391179.3, 7288, 410456.3, 7288, 0.0, 7288, 190176.9, 7288, 359686.4, 7288, 270290.1, 7288, 324959.7, 7288, 257837.4, 7288, 345461.3, 7288, 263948.8, 7288, 344729.2, 7288, 398262.8, 7288, 259836.7
7290, 176117.0, 7290, 238472.4, 7290, 1138287.0, 7290, 391157.4, 7290, 410448.0, 7290, -0.03333333, 7290, 190180.2, 7290, 359675.0, 7290, 270284.8, 7290, 324929.0, 7290, 257845.1, 7290, 345459.6, 7290, 263916.9, 7290, 344730.0, 7290, 398229.2, 7290, 259825.1
7292, 176082.2, 7292, 238440.6, 7292, 1138251.0, 7292, 391160.4, 7292, 410459.2, 7292, 0.0, 7292, 190167.2, 7292, 359653.1, 7292, 270274.0, 7292, 324911.8, 7292, 257813.3, 7292, 345438.8, 7292, 263916.8, 7292, 344741.6, 7292, 398237.8, 7292, 259824.2
7294, 176091.8, 7294, 238435.0, 7294, 1138265.0, 7294, 391146.3, 7294, 410432.2, 7294, 0.0, 7294, 190174.0, 7294, 359665.2, 7294, 270296.7, 7294, 324899.1, 7294, 257829.9, 7294, 345453.0, 7294, 263891.9, 7294, 344745.9, 7294, 398217.5, 7294, 259820.8
7296, 176096.9, 7296, 238427.4, 7296, 1138247.0, 7296, 391128.3, 7296, 410439.4, 7296, 0.0, 7296, 190177.9, 7296, 359651.1, 7296, 270278.1, 7296, 324897.1, 7296, 257873.1, 7296, 345452.0, 7296, 263897.6, 7296, 344699.8, 7296, 398208.7, 7296, 259833.0
7298, 176062.1, 7298, 238430.1, 7298, 1138232.0, 7298, 391136.4, 7298, 410431.6, 7298, 0.0, 7298, 190187.1, 7298, 359634.1, 7298, 270287.4, 7298, 324873.1, 7298, 257850.6, 7298, 345430.6, 7298, 263856.3, 7298, 344733.5, 7298, 398190.6, 7298, 259827.9
7300, 176083.1, 7300, 238419.2, 7300, 1138227.0, 7300, 391114.1, 7300, 410431.5, 7300, 0.0, 7300, 190211.7, 7300, 359635.2, 7300, 270296.4, 7300, 324898.6, 7300, 257884.4, 7300, 345432.7, 7300, 263887.2, 7300, 344729.2, 7300, 398173.4, 7300, 259821.1
7302, 176038.8, 7302, 238408.7, 7302, 1138195.0, 7302, 391127.6, 7302, 410396.1, 7302, 0.0, 7302, 190174.4, 7302, 359623.4, 7302, 270277.1, 7302, 324837.2, 7302, 257856.4, 7302, 345427.1, 7302, 263858.9, 7302, 344725.4, 7302, 398180.5, 7302, 259810.0
7304, 176069.5, 7304, 238411.8, 7304, 1138220.0, 7304, 391095.7, 7304, 410405.5, 7304, 1.033333, 7304, 190171.4, 7304, 359628.9, 7304, 270323.2, 7304, 324853.4, 7304, 257879.2, 7304, 345447.6, 7304, 263875.3, 7304, 344735.4, 7304, 398166.6, 7304, 259832.5
7306, 176059.3, 7306, 238378.2, 7306, 1138195.0, 7306, 391104.9, 7306, 410430.1, 7306, 0.0, 7306, 190169.9, 7306, 359619.2, 7306, 270296.6, 7306, 324861.8, 7306, 257872.6, 7306, 345453.5, 7306, 263851.3, 7306, 344732.9, 7306, 398175.5, 7306, 259817.4
7308, 176043.1, 7308, 238406.9, 7308, 1138188.0, 7308, 391105.6, 7308, 410408.6, 7308, 0.0, 7308, 190161.1, 7308, 359596.3, 7308, 270276.4, 7308, 324855.4, 7308, 257872.2, 7308, 345446.4, 7308, 263836.1, 7308, 344702.8, 7308, 398185.5, 7308, 259803.1
7310, 176065.8, 7310, 238394.5, 7310, 1138228.0, 7310, 391093.4, 7310, 410418.0, 7310, 0.0, 7310, 190179.2, 7310, 359628.9, 7310, 270299.1, 7310, 324876.6, 7310, 257906.9, 7310, 345453.2, 7310, 263852.8, 7310, 344734.2, 7310, 398209.9, 7310, 259822.3
7312, 176057.9, 7312, 238399.7, 7312, 1138212.0, 7312, 391121.9, 7312, 410397.1, 7312, 0.0, 7312, 190192.1, 7312, 359620.5, 7312, 270274.1, 7312, 324891.3, 7312, 257856.2, 7312, 345435.5, 7312, 263872.1, 7312, 344719.4, 7312, 398261.7, 7312, 259828.9
7314, 176077.1, 7314, 238418.7, 7314, 1138240.0, 7314, 391185.1, 7314, 410417.3, 7314, 0.0, 7314, 190164.5, 7314, 359618.6, 7314, 270273.2, 7314, 324929.0, 7314, 257844.8, 7314, 345447.8, 7314, 263900.4, 7314, 344724.7, 7314, 398266.8, 7314, 259842.1
7316, 176094.0, 7316, 238458.6, 7316, 1138260.0, 7316, 391173.9, 7316, 410422.1, 7316, 0.0, 7316, 190174.3, 7316, 359666.7, 7316, 270276.3, 7316, 324961.4, 7316, 257841.7, 7316, 345471.3, 7316, 263913.1, 7316, 344700.4, 7316, 398332.8, 7316, 259859.8
7318, 176125.3, 7318, 238456.0, 7318, 1138230.0, 7318, 391209.2, 7318, 410425.3, 7318, 0.0, 7318, 190147.9, 7318, 359676.0, 7318, 270247.8, 7318, 324996.9, 7318, 257799.3, 7318, 345465.6, 7318, 263920.7, 7318, 344696.4, 7318, 398381.8, 7318, 259859.3
7320, 176134.8, 7320, 238477.0, 7320, 1138256.0, 7320, 391232.4, 7320, 410408.2, 7320, 34952.5, 7320, 190156.7, 7320, 359680.7, 7320, 270226.2, 7320, 324988.8, 7320, 257737.6, 7320, 345455.1, 7320, 263931.6, 7320, 344672.0, 7320, 398398.1, 7320, 259859.0
7322, 176135.7, 7322, 238470.9, 7322, 1138266.0, 7322, 391180.5, 7322, 410412.7, 7322, 0.0, 7322, 190156.7, 7322, 359692.3, 7322, 270246.6, 7322, 324986.5, 7322, 257744.1, 7322, 345453.1, 7322, 263912.6, 7322, 344656.6, 7322, 398357.4, 7322, 259859.6
7324, 176127.8, 7324, 238470.8, 7324, 1138287.0, 7324, 391145.5, 7324, 410404.5, 7324, 0.0, 7324, 190165.5, 7324, 359686.9, 7324, 270263.0, 7324, 324932.7, 7324, 257761.8, 7324, 345443.8, 7324, 263903.1, 7324, 344679.3, 7324, 398271.3, 7324, 259835.6
7326, 176108.5, 7326, 238452.1, 7326, 1138231.0, 7326, 391108.4, 7326, 410404.0, 7326, 0.0, 7326, 190182.0, 7326, 359642.8, 7326, 270260.3, 7326, 324919.5, 7326, 257782.4, 7326, 345429.8, 7326, 263874.1, 7326, 344674.3, 7326, 398220.1, 7326, 259825.8
7328, 176093.9, 7328, 238422.6, 7328, 1138228.0, 7328, 391094.2, 7328, 410400.1, 7328, 0.0, 7328, 190163.0, 7328, 359637.5, 7328, 270263.7, 7328, 324877.4, 7328, 257781.8, 7328, 345425.5, 7328, 263846.7, 7328, 344683.7, 7328, 398210.0, 7328, 259826.0
7330, 176085.2, 7330, 238408.0, 7330, 1138198.0, 7330, 391099.5, 7330, 410404.0, 7330, 0.0, 7330, 190178.7, 7330, 359638.0, 7330, 270269.8, 7330, 324874.4, 7330, 257818.2, 7330, 345420.5, 7330, 263849.5, 7330, 344708.2, 7330, 398197.3, 7330, 259804.3
7332, 176080.0, 7332, 238395.8, 7332, 1138172.0, 7332, 391076.3, 7332, 410400.9, 7332, 0.0, 7332, 190165.5, 7332, 359602.6, 7332, 270268.3, 7332, 324849.5, 7332, 257816.2, 7332, 345416.8, 7332, 263821.5, 7332, 344712.3, 7332, 398188.7, 7332, 259796.4
7334, 176103.5, 7334, 238403.7, 7334, 1138184.0, 7334, 391050.5, 7334, 410394.0, 7334, 69905.03, 7334, 190158.4, 7334, 359630.3, 7334, 270275.3, 7334, 324856.3, 7334, 257841.6, 7334, 345425.5, 7334, 263851.2, 7334, 344704.6, 7334, 398183.9, 7334, 259816.6
7336, 176054.9, 7336, 238382.8, 7336, 1138178.0, 7336, 391073.1, 7336, 410398.9, 7336, 0.0, 7336, 190147.1, 7336, 359621.3, 7336, 270256.6, 7336, 324864.4, 7336, 257843.3, 7336, 345422.7, 7336, 263856.1, 7336, 344688.9, 7336, 398208.6, 7336, 259813.3
7338, 176055.6, 7338, 238391.3, 7338, 1138192.0, 7338, 391107.0, 7338, 410404.2, 7338, 0.0, 7338, 190141.4, 7338, 359612.7, 7338, 270243.4, 7338, 324834.7, 7338, 257811.5, 7338, 345393.9, 7338, 263818.6, 7338, 344706.1, 7338, 398219.4, 7338, 259808.7
7340, 176082.3, 7340, 238401.2, 7340, 1138205.0, 7340, 391075.3, 7340, 410370.8, 7340, 0.0, 7340, 190194.8, 7340, 359635.1, 7340, 270271.6, 7340, 324868.7, 7340, 257815.9, 7340, 345411.8, 7340, 263851.8, 7340, 344717.7, 7340, 398199.1, 7340, 259822.8
7342, 176077.4, 7342, 238385.7, 7342, 1138168.0, 7342, 391103.5, 7342, 410388.5, 7342, 0.0, 7342, 190154.9, 7342, 359609.4, 7342, 270287.4, 7342, 324850.3, 7342, 257838.2, 7342, 345441.9, 7342, 263814.4, 7342, 344689.2, 7342, 398191.1, 7342, 259819.7
7344, 176060.8, 7344, 238362.6, 7344, 1138149.0, 7344, 391049.9, 7344, 410387.4, 7344, 0.0, 7344, 190144.8, 7344, 359607.4, 7344, 270253.1, 7344, 324847.3, 7344, 257827.4, 7344, 345409.1, 7344, 263814.0, 7344, 344701.5, 7344, 398166.8, 7344, 259824.6
7346, 176071.0, 7346, 238370.6, 7346, 1138190.0, 7346, 391074.1, 7346, 410364.3, 7346, 0.0, 7346, 190173.1, 7346, 359631.0, 7346, 270265.1, 7346, 324834.1, 7346, 257837.7, 7346, 345403.0, 7346, 263816.5, 7346, 344707.1, 7346, 398188.1, 7346, 259820.0
7348, 176070.8, 7348, 238364.8, 7348, 1138148.0, 7348, 391065.0, 7348, 410363.9, 7348, 0.0, 7348, 190150.8, 7348, 359602.4, 7348, 270256.0, 7348, 324821.0, 7348, 257815.6, 7348, 345405.1, 7348, 263793.7, 7348, 344687.5, 7348, 398177.8, 7348, 259813.7
7350, 176047.4, 7350, 238379.6, 7350, 1138170.0, 7350, 391064.6, 7350, 410350.0, 7350, 0.0, 7350, 190151.2, 7350, 359603.5, 7350, 270248.7, 7350, 324829.4, 7350, 257848.6, 7350, 345412.4, 7350, 263783.0, 7350, 344713.1, 7350, 398172.0, 7350, 259807.6
7352, 176079.1, 7352, 238351.5, 7352, 1138158.0, 7352, 391055.8, 7352, 410358.4, 7352, 0.0, 7352, 190154.1, 7352, 359622.0, 7352, 270251.6, 7352, 324853.4, 7352, 257843.2, 7352, 345435.8, 7352, 263820.1, 7352, 344703.8, 7352, 398181.6, 7352, 259827.3
7354, 176061.2, 7354, 238370.4, 7354, 1138132.0, 7354, 391057.8, 7354, 410340.7, 7354, 0.0, 7354, 190152.7, 7354, 359582.5, 7354, 270235.5, 7354, 324830.5, 7354, 257800.8, 7354, 345397.4, 7354, 263813.6, 7354, 344694.8, 7354, 398215.1, 7354, 259836.6
7356, 176031.0, 7356, 238370.6, 7356, 1138147.0, 7356, 391054.2, 7356, 410330.0, 7356, 136.5, 7356, 190152.7, 7356, 359602.2, 7356, 270236.9, 7356, 324834.4, 7356, 257831.8, 7356, 345406.8, 7356, 263803.8, 7356, 344703.0, 7356, 398177.1, 7356, 259819.7
7358, 176066.6, 7358, 238357.2, 7358, 1138130.0, 7358, 391050.7, 7358, 410356.2, 7358, 0.0, 7358, 190155.1, 7358, 359597.1, 7358, 270261.8, 7358, 324822.8, 7358, 257841.5, 7358, 345397.4, 7358, 263801.8, 7358, 344709.1, 7358, 398184.1, 7358, 259815.9
7360, 176034.0, 7360, 238356.1, 7360, 1138129.0, 7360, 391045.6, 7360, 410322.7, 7360, 0.0, 7360, 190149.6, 7360, 359598.4, 7360, 270262.7, 7360, 324807.5, 7360, 257819.1, 7360, 345415.1, 7360, 263793.3, 7360, 344695.4, 7360, 398183.3, 7360, 259811.9
7362, 176064.7, 7362, 238352.1, 7362, 1138139.0, 7362, 391026.9, 7362, 410323.1, 7362, 0.0, 7362, 190158.8, 7362, 359609.1, 7362, 270263.2, 7362, 324808.0, 7362, 257850.6, 7362, 345409.1, 7362, 263800.4, 7362, 344737.9, 7362, 398160.0, 7362, 259827.6
7364, 176065.5, 7364, 238354.0, 7364, 1138104.0, 7364, 391003.4, 7364, 410337.0, 7364, 0.0, 7364, 190131.9, 7364, 359594.1, 7364, 270257.4, 7364, 324798.6, 7364, 257837.3, 7364, 345424.5, 7364, 263782.2, 7364, 344706.5, 7364, 398166.7, 7364, 259807.3
7366, 176051.5, 7366, 238345.6, 7366, 1138106.0, 7366, 391022.6, 7366, 410331.5, 7366, 0.0, 7366, 190155.9, 7366, 359584.5, 7366, 270239.5, 7366, 324797.5, 7366, 257849.6, 7366, 345405.2, 7366, 263785.8, 7366, 344698.6, 7366, 398170.9, 7366, 259809.9
7368, 176058.3, 7368, 238351.5, 7368, 1138099.0, 7368, 391000.3, 7368, 410326.3, 7368, 0.0, 7368, 190164.1, 7368, 359594.4, 7368, 270252.8, 7368, 324808.3, 7368, 257859.6, 7368, 345425.1, 7368, 263782.0, 7368, 344701.8, 7368, 398183.0, 7368, 259823.0
7370, 176032.8, 7370, 238354.0, 7370, 1138103.0, 7370, 391004.7, 7370, 410298.0, 7370, 0.0, 7370, 190150.8, 7370, 359587.5, 7370, 270230.8, 7370, 324776.6, 7370, 257824.8, 7370, 345388.2, 7370, 263765.8, 7370, 344707.9, 7370, 398170.5, 7370, 259806.0
7372, 176049.7, 7372, 238343.2, 7372, 1138113.0, 7372, 391008.9, 7372, 410306.1, 7372, 0.0, 7372, 190148.5, 7372, 359578.4, 7372, 270237.2, 7372, 324796.0, 7372, 257845.8, 7372, 345400.5, 7372, 263799.5, 7372, 344727.8, 7372, 398184.3, 7372, 259806.0
7374, 176047.0, 7374, 238354.9, 7374, 1138083.0, 7374, 391014.5, 7374, 410314.4, 7374, 0.0, 7374, 190171.5, 7374, 359579.8, 7374, 270219.3, 7374, 324814.5, 7374, 257833.5, 7374, 345403.2, 7374, 263788.6, 7374, 344729.2, 7374, 398202.0, 7374, 259810.0
7376, 176039.4, 7376, 238366.1, 7376, 1138121.0, 7376, 391032.5, 7376, 410307.8, 7376, 0.0, 7376, 190152.3, 7376, 359580.7, 7376, 270252.4, 7376, 324834.8, 7376, 257815.5, 7376, 345385.7, 7376, 263809.6, 7376, 344709.6, 7376, 398218.0, 7376, 259813.2
7378, 176053.4, 7378, 238351.9, 7378, 1138158.0, 7378, 391033.6, 7378, 410282.7, 7378, 0.0, 7378, 190160.5, 7378, 359579.2, 7378, 270242.8, 7378, 324815.4, 7378, 257823.0, 7378, 345393.5, 7378, 263790.5, 7378, 344690.5, 7378, 398217.4, 7378, 259829.6
7380, 176062.0, 7380, 238372.1, 7380, 1138121.0, 7380, 391032.3, 7380, 410302.2, 7380, 0.0, 7380, 190159.4, 7380, 359588.2, 7380, 270238.9, 7380, 324820.6, 7380, 257833.9, 7380, 345405.9, 7380, 263815.5, 7380, 344719.1, 7380, 398233.7, 7380, 259821.4
7382, 176049.3, 7382, 238340.5, 7382, 1138084.0, 7382, 391022.7, 7382, 410295.3, 7382, 2184.5, 7382, 190128.5, 7382, 359595.7, 7382, 270221.8, 7382, 324792.0, 7382, 257810.8, 7382, 345398.5, 7382, 263783.8, 7382, 344719.1, 7382, 398231.0, 7382, 259801.0
7384, 176065.1, 7384, 238360.6, 7384, 1138123.0, 7384, 391020.5, 7384, 410316.1, 7384, 0.0, 7384, 190174.8, 7384, 359587.5, 7384, 270264.2, 7384, 324805.6, 7384, 257832.4, 7384, 345392.2, 7384, 263796.4, 7384, 344724.9, 7384, 398196.1, 7384, 259823.4
7386, 176112.7, 7386, 238342.1, 7386, 1138127.0, 7386, 390988.7, 7386, 410297.0, 7386, 0.0, 7386, 190163.1, 7386, 359606.4, 7386, 270278.0, 7386, 324829.5, 7386, 257834.0, 7386, 345421.1, 7386, 263823.7, 7386, 344712.6, 7386, 398218.6, 7386, 259828.3
7388, 176094.0, 7388, 238362.2, 7388, 1138078.0, 7388, 391017.2, 7388, 410289.1, 7388, 0.0, 7388, 190151.3, 7388, 359608.1, 7388, 270220.7, 7388, 324847.0, 7388, 257823.5, 7388, 345436.5, 7388, 263829.5, 7388, 344696.3, 7388, 398216.6, 7388, 259830.5
7390, 176069.0, 7390, 238359.6, 7390, 1138072.0, 7390, 391035.8, 7390, 410303.1, 7390, 0.0, 7390, 190140.7, 7390, 359594.4, 7390, 270207.6, 7390, 324848.8, 7390, 257775.2, 7390, 345422.4, 7390, 263814.4, 7390, 344685.8, 7390, 398281.0, 7390, 259837.1
7392, 176085.4, 7392, 238374.4, 7392, 1138115.0, 7392, 391047.5, 7392, 410280.4, 7392, 0.0, 7392, 190129.9, 7392, 359609.1, 7392, 270210.8, 7392, 324833.2, 7392, 257772.4, 7392, 345399.2, 7392, 263807.1, 7392, 344678.1, 7392, 398272.4, 7392, 259831.3
7394, 176108.7, 7394, 238389.7, 7394, 1138133.0, 7394, 391025.2, 7394, 410264.3, 7394, 0.0, 7394, 190133.3, 7394, 359616.7, 7394, 270228.6, 7394, 324839.4, 7394, 257778.7, 7394, 345402.8, 7394, 263839.7, 7394, 344699.5, 7394, 398257.8, 7394, 259843.4
7396, 176073.8, 7396, 238365.7, 7396, 1138077.0, 7396, 390992.2, 7396, 410285.7, 7396, 0.0, 7396, 190132.7, 7396, 359582.5, 7396, 270211.3, 7396, 324815.9, 7396, 257766.0, 7396, 345380.6, 7396, 263799.1, 7396, 344715.0, 7396, 398213.4, 7396, 259809.6
7398, 176062.6, 7398, 238357.9, 7398, 1138107.0, 7398, 390998.5, 7398, 410289.8, 7398, 0.0, 7398, 190145.0, 7398, 359595.5, 7398, 270207.6, 7398, 324804.0, 7398, 257799.4, 7398, 345367.3, 7398, 263803.3, 7398, 344705.6, 7398, 398215.4, 7398, 259805.8
7400, 176087.9, 7400, 238369.2, 7400, 1138084.0, 7400, 390984.1, 7400, 410274.6, 7400, 0.0, 7400, 190148.0, 7400, 359587.5, 7400, 270228.7, 7400, 324809.9, 7400, 257804.8, 7400, 345373.6, 7400, 263800.1, 7400, 344702.0, 7400, 398223.8, 7400, 259806.7
7402, 176066.0, 7402, 238349.5, 7402, 1138073.0, 7402, 391000.9, 7402, 410268.8, 7402, 0.0, 7402, 190135.5, 7402, 359569.4, 7402, 270215.4, 7402, 324785.6, 7402, 257781.4, 7402, 345371.1, 7402, 263800.5, 7402, 344721.3, 7402, 398247.0, 7402, 259799.4
7404, 176069.5, 7404, 238361.3, 7404, 1138102.0, 7404, 390984.9, 7404, 410281.9, 7404, 0.0, 7404, 190137.4, 7404, 359570.8, 7404, 270228.4, 7404, 324793.9, 7404, 257789.9, 7404, 345371.4, 7404, 263793.5, 7404, 344705.4, 7404, 398207.1, 7404, 259810.7
7406, 176098.2, 7406, 238348.7, 7406, 1138090.0, 7406, 390979.1, 7406, 410276.5, 7406, 0.0, 7406, 190151.1, 7406, 359583.7, 7406, 270232.3, 7406, 324789.2, 7406, 257770.7, 7406, 345382.2, 7406, 263805.1, 7406, 344711.5, 7406, 398187.2, 7406, 259823.3
7408, 176072.0, 7408, 238330.3, 7408, 1138063.0, 7408, 390985.9, 7408, 410285.8, 7408, 0.0, 7408, 190143.0, 7408, 359570.3, 7408, 270219.3, 7408, 324789.4, 7408, 257785.1, 7408, 345378.1, 7408, 263779.9, 7408, 344700.2, 7408, 398188.8, 7408, 259785.5
7410, 176072.6, 7410, 238346.4, 7410, 1138081.0, 7410, 390963.9, 7410, 410257.2, 7410, 0.0, 7410, 190150.7, 7410, 359573.9, 7410, 270240.0, 7410, 324790.2, 7410, 257790.9, 7410, 345386.5, 7410, 263793.2, 7410, 344712.6, 7410, 398191.6, 7410, 259807.6
7412, 176068.9, 7412, 238332.3, 7412, 1138052.0, 7412, 390970.0, 7412, 410279.4, 7412, 0.0, 7412, 190128.2, 7412, 359569.5, 7412, 270218.9, 7412, 324759.5, 7412, 257783.0, 7412, 345372.7, 7412, 263788.8, 7412, 344702.7, 7412, 398204.2, 7412, 259803.0
7414, 176058.1, 7414, 238326.5, 7414, 1138061.0, 7414, 390954.8, 7414, 410263.4, 7414, 0.0, 7414, 190149.5, 7414, 359553.2, 7414, 270225.5, 7414, 324773.6, 7414, 257782.3, 7414, 345355.2, 7414, 263781.1, 7414, 344698.2, 7414, 398197.9, 7414, 259826.2
