time_1,Nylon,time_2,Nylon,time_3,Nylon,time_4,Nylon,time_5,Cellulose,time_6,Cellulose,time_7,Cellulose,time_8,Cellulose,time_9,Polyimide,time_10,Polyimide,time_11,Polyimide,time_12,Polyimide,time_13,PET,time_14,PET,time_15,PET,time_16,PET
3866, 177726.6, 3866, 241733.1, 3866, 1151072.0, 3866, 401143.7, 3866, 423953.3, 3866, 305276.0, 3866, 197481.0, 3866, 366399.4, 3866, 276856.1, 3866, 330722.5, 3866, 266198.1, 3866, 373584.2, 3866, 276479.4, 3866, 357322.2, 3866, 411246.4, 3866, 266415.9
3868, 177777.6, 3868, 241807.6, 3868, 1151075.0, 3868, 401189.1, 3868, 423963.3, 3868, 305316.2, 3868, 197481.7, 3868, 366474.6, 3868, 276857.5, 3868, 330810.9, 3868, 266217.4, 3868, 373571.3, 3868, 276478.8, 3868, 357286.4, 3868, 411267.1, 3868, 266420.7
3870, 177734.9, 3870, 241809.1, 3870, 1151136.0, 3870, 401181.9, 3870, 423956.3, 3870, 305292.7, 3870, 197450.6, 3870, 366480.1, 3870, 276824.5, 3870, 330719.4, 3870, 266213.3, 3870, 373525.1, 3870, 276467.8, 3870, 357253.9, 3870, 411244.1, 3870, 266444.5
3872, 177828.9, 3872, 241780.0, 3872, 1151108.0, 3872, 401125.7, 3872, 423928.6, 3872, 305240.7, 3872, 197500.3, 3872, 366440.7, 3872, 276839.4, 3872, 330696.8, 3872, 266163.8, 3872, 373519.5, 3872, 276534.0, 3872, 357346.4, 3872, 411207.3, 3872, 266416.2
3874, 177822.1, 3874, 241835.4, 3874, 1151113.0, 3874, 401128.1, 3874, 423912.4, 3874, 305163.5, 3874, 197498.6, 3874, 366461.2, 3874, 276861.7, 3874, 330744.1, 3874, 266199.9, 3874, 373618.6, 3874, 276505.0, 3874, 357313.5, 3874, 411152.2, 3874, 266408.3
3876, 177787.0, 3876, 241802.4, 3876, 1151091.0, 3876, 401167.0, 3876, 423955.9, 3876, 305233.3, 3876, 197455.7, 3876, 366447.3, 3876, 276820.2, 3876, 330862.4, 3876, 266150.3, 3876, 373576.2, 3876, 276547.0, 3876, 357329.6, 3876, 411176.6, 3876, 266461.3
3878, 177707.3, 3878, 241777.3, 3878, 1151076.0, 3878, 401218.2, 3878, 423991.0, 3878, 305219.7, 3878, 197477.5, 3878, 366491.7, 3878, 276745.8, 3878, 330822.2, 3878, 266082.5, 3878, 373655.1, 3878, 276489.9, 3878, 357301.6, 3878, 411248.0, 3878, 266473.5
3880, 177773.0, 3880, 241828.5, 3880, 1151084.0, 3880, 401184.3, 3880, 424008.6, 3880, 305180.2, 3880, 197448.9, 3880, 366516.9, 3880, 276766.8, 3880, 330837.1, 3880, 266056.9, 3880, 373601.3, 3880, 276502.7, 3880, 357226.0, 3880, 411193.3, 3880, 266399.0
3882, 177777.2, 3882, 241768.6, 3882, 1151103.0, 3882, 401195.9, 3882, 423993.6, 3882, 305246.1, 3882, 197440.9, 3882, 366447.6, 3882, 276820.2, 3882, 330797.9, 3882, 266150.0, 3882, 373579.0, 3882, 276469.8, 3882, 357220.9, 3882, 411241.3, 3882, 266414.0
3884, 177769.2, 3884, 241772.2, 3884, 1151107.0, 3884, 401108.5, 3884, 423980.1, 3884, 305183.7, 3884, 197501.7, 3884, 366447.8, 3884, 276817.1, 3884, 330718.8, 3884, 266129.7, 3884, 373532.7, 3884, 276507.3, 3884, 357273.1, 3884, 411185.0, 3884, 266442.6
3886, 177738.4, 3886, 241779.9, 3886, 1151101.0, 3886, 401115.6, 3886, 423975.7, 3886, 305161.6, 3886, 197441.4, 3886, 366411.9, 3886, 276783.5, 3886, 330683.1, 3886, 266166.1, 3886, 373579.1, 3886, 276439.0, 3886, 357280.9, 3886, 411110.1, 3886, 266451.9
3888, 177749.3, 3888, 241801.4, 3888, 1151104.0, 3888, 401097.1, 3888, 423940.7, 3888, 305209.1, 3888, 197460.5, 3888, 366448.3, 3888, 276846.9, 3888, 330707.5, 3888, 266169.5, 3888, 373542.3, 3888, 276460.8, 3888, 357265.9, 3888, 411102.7, 3888, 266361.6
3890, 177756.7, 3890, 241813.8, 3890, 1151038.0, 3890, 401054.2, 3890, 423954.3, 3890, 305195.9, 3890, 197425.4, 3890, 366424.6, 3890, 276868.4, 3890, 330659.2, 3890, 266143.6, 3890, 373593.2, 3890, 276435.7, 3890, 357310.7, 3890, 411077.4, 3890, 266419.8
3892, 177714.6, 3892, 241717.5, 3892, 1151015.0, 3892, 401098.2, 3892, 423892.8, 3892, 305184.0, 3892, 197480.8, 3892, 366380.5, 3892, 276846.7, 3892, 330661.7, 3892, 266221.4, 3892, 373524.5, 3892, 276464.0, 3892, 357330.6, 3892, 411069.3, 3892, 266369.1
3894, 177697.2, 3894, 241725.5, 3894, 1151067.0, 3894, 401094.3, 3894, 423950.5, 3894, 305205.6, 3894, 197467.7, 3894, 366382.2, 3894, 276797.8, 3894, 330685.8, 3894, 266261.8, 3894, 373595.7, 3894, 276407.0, 3894, 357273.8, 3894, 411068.9, 3894, 266420.0
3896, 177727.3, 3896, 241731.8, 3896, 1151029.0, 3896, 401026.9, 3896, 423973.7, 3896, 305198.9, 3896, 197457.4, 3896, 366378.7, 3896, 276845.0, 3896, 330631.8, 3896, 266242.1, 3896, 373527.5, 3896, 276402.0, 3896, 357289.1, 3896, 411101.5, 3896, 266378.9
3898, 177736.3, 3898, 241668.5, 3898, 1151061.0, 3898, 401131.6, 3898, 423999.1, 3898, 305178.6, 3898, 197482.5, 3898, 366400.5, 3898, 276853.0, 3898, 330663.5, 3898, 266222.5, 3898, 373528.5, 3898, 276459.2, 3898, 357263.7, 3898, 411051.5, 3898, 266376.4
3900, 177701.3, 3900, 241696.3, 3900, 1151013.0, 3900, 401063.9, 3900, 423927.2, 3900, 305186.5, 3900, 197522.1, 3900, 366391.6, 3900, 276744.7, 3900, 330642.1, 3900, 266228.8, 3900, 373475.3, 3900, 276470.0, 3900, 357285.6, 3900, 411095.2, 3900, 266396.5
3902, 177656.6, 3902, 241682.2, 3902, 1151062.0, 3902, 401036.4, 3902, 423896.7, 3902, 305220.3, 3902, 197432.5, 3902, 366363.0, 3902, 276839.9, 3902, 330604.2, 3902, 266284.9, 3902, 373520.8, 3902, 276442.6, 3902, 357273.6, 3902, 411116.3, 3902, 266398.0
3904, 177681.5, 3904, 241743.7, 3904, 1151035.0, 3904, 401080.2, 3904, 423945.2, 3904, 305210.7, 3904, 197446.8, 3904, 366436.2, 3904, 276845.0, 3904, 330614.4, 3904, 266241.8, 3904, 373523.4, 3904, 276418.0, 3904, 357289.2, 3904, 411058.9, 3904, 266383.5
3906, 177666.8, 3906, 241704.2, 3906, 1150986.0, 3906, 401112.5, 3906, 423935.1, 3906, 305227.3, 3906, 197448.8, 3906, 366365.3, 3906, 276832.6, 3906, 330657.9, 3906, 266265.3, 3906, 373555.5, 3906, 276408.3, 3906, 357356.9, 3906, 411087.1, 3906, 266414.4
3908, 177668.8, 3908, 241695.3, 3908, 1151061.0, 3908, 401058.4, 3908, 423868.7, 3908, 305185.0, 3908, 197435.3, 3908, 366377.9, 3908, 276924.8, 3908, 330629.3, 3908, 266272.6, 3908, 373511.8, 3908, 276396.2, 3908, 357301.4, 3908, 411131.4, 3908, 266460.3
3910, 177711.3, 3910, 241770.7, 3910, 1151107.0, 3910, 401051.2, 3910, 423961.4, 3910, 305228.2, 3910, 197504.8, 3910, 366418.1, 3910, 276911.3, 3910, 330711.6, 3910, 266235.2, 3910, 373572.4, 3910, 276418.8, 3910, 357340.9, 3910, 411148.5, 3910, 266470.0
3912, 177802.7, 3912, 241737.2, 3912, 1151096.0, 3912, 401136.4, 3912, 423907.0, 3912, 305251.8, 3912, 197451.1, 3912, 366385.3, 3912, 276829.5, 3912, 330792.2, 3912, 266193.7, 3912, 373542.3, 3912, 276496.4, 3912, 357326.8, 3912, 411232.9, 3912, 266452.6
3914, 177827.7, 3914, 241773.7, 3914, 1151111.0, 3914, 401188.6, 3914, 423907.9, 3914, 305238.3, 3914, 197391.1, 3914, 366410.8, 3914, 276813.7, 3914, 330760.4, 3914, 266154.2, 3914, 373597.2, 3914, 276471.2, 3914, 357292.6, 3914, 411261.1, 3914, 266449.4
3916, 177755.7, 3916, 241716.2, 3916, 1151034.0, 3916, 401156.9, 3916, 423885.7, 3916, 305243.6, 3916, 197449.7, 3916, 366459.5, 3916, 276775.4, 3916, 330756.8, 3916, 266195.5, 3916, 373591.4, 3916, 276460.7, 3916, 357224.0, 3916, 411288.1, 3916, 266458.0
3918, 177833.7, 3918, 241834.3, 3918, 1151107.0, 3918, 401164.6, 3918, 423964.4, 3918, 305185.9, 3918, 197434.2, 3918, 366440.9, 3918, 276809.5, 3918, 330746.5, 3918, 266177.6, 3918, 373530.8, 3918, 276505.5, 3918, 357210.0, 3918, 411248.5, 3918, 266400.5
3920, 177781.0, 3920, 241826.3, 3920, 1151129.0, 3920, 401164.2, 3920, 423948.5, 3920, 305162.7, 3920, 197443.9, 3920, 366374.1, 3920, 276815.0, 3920, 330741.7, 3920, 266160.7, 3920, 373573.2, 3920, 276423.2, 3920, 357286.6, 3920, 411210.0, 3920, 266438.7
3922, 177745.0, 3922, 241794.7, 3922, 1151091.0, 3922, 401043.1, 3922, 423928.4, 3922, 305181.4, 3922, 197458.7, 3922, 366371.5, 3922, 276912.9, 3922, 330645.1, 3922, 266185.5, 3922, 373487.8, 3922, 276485.9, 3922, 357246.6, 3922, 411112.6, 3922, 266385.1
3924, 177729.1, 3924, 241734.4, 3924, 1151055.0, 3924, 401085.1, 3924, 423962.5, 3924, 305160.6, 3924, 197427.8, 3924, 366359.4, 3924, 276825.8, 3924, 330699.0, 3924, 266220.7, 3924, 373537.5, 3924, 276385.8, 3924, 357246.6, 3924, 411119.7, 3924, 266328.7
3926, 177687.2, 3926, 241692.3, 3926, 1151079.0, 3926, 401079.8, 3926, 423889.4, 3926, 305252.2, 3926, 197437.3, 3926, 366370.4, 3926, 276843.9, 3926, 330645.1, 3926, 266226.0, 3926, 373506.4, 3926, 276427.3, 3926, 357271.3, 3926, 411152.6, 3926, 266381.0
3928, 177738.4, 3928, 241738.9, 3928, 1151053.0, 3928, 401041.9, 3928, 423897.6, 3928, 305178.5, 3928, 197513.4, 3928, 366429.1, 3928, 276898.1, 3928, 330683.5, 3928, 266219.9, 3928, 373565.6, 3928, 276450.0, 3928, 357339.5, 3928, 411132.6, 3928, 266396.2
3930, 177738.3, 3930, 241723.4, 3930, 1151026.0, 3930, 401097.1, 3930, 423953.0, 3930, 305213.0, 3930, 197442.4, 3930, 366379.7, 3930, 276847.9, 3930, 330642.9, 3930, 266177.0, 3930, 373496.6, 3930, 276463.2, 3930, 357250.1, 3930, 411082.6, 3930, 266398.1
3932, 177699.3, 3932, 241662.4, 3932, 1151012.0, 3932, 401075.9, 3932, 423928.8, 3932, 305204.1, 3932, 197443.3, 3932, 366408.3, 3932, 276843.6, 3932, 330594.3, 3932, 266258.4, 3932, 373563.1, 3932, 276443.9, 3932, 357289.5, 3932, 411105.3, 3932, 266401.2
3934, 177720.8, 3934, 241663.5, 3934, 1151041.0, 3934, 401038.2, 3934, 423885.2, 3934, 305204.2, 3934, 197456.3, 3934, 366314.1, 3934, 276808.8, 3934, 330648.4, 3934, 266242.9, 3934, 373507.5, 3934, 276405.8, 3934, 357317.3, 3934, 411069.6, 3934, 266349.5
3936, 177684.3, 3936, 241656.9, 3936, 1151007.0, 3936, 401045.4, 3936, 423912.9, 3936, 305156.5, 3936, 197429.3, 3936, 366335.7, 3936, 276802.5, 3936, 330579.4, 3936, 266252.2, 3936, 373556.0, 3936, 276420.7, 3936, 357314.6, 3936, 411083.4, 3936, 266342.8
3938, 177695.8, 3938, 241738.3, 3938, 1151082.0, 3938, 401070.7, 3938, 423916.0, 3938, 305150.9, 3938, 197461.4, 3938, 366381.2, 3938, 276886.1, 3938, 330635.6, 3938, 266257.1, 3938, 373543.0, 3938, 276405.4, 3938, 357370.4, 3938, 411132.0, 3938, 266409.8
3940, 177718.9, 3940, 241753.7, 3940, 1151054.0, 3940, 401070.5, 3940, 423949.4, 3940, 305237.8, 3940, 197517.8, 3940, 366362.8, 3940, 276838.4, 3940, 330721.3, 3940, 266260.9, 3940, 373566.3, 3940, 276465.9, 3940, 357331.4, 3940, 411216.1, 3940, 266421.8
3942, 177710.3, 3942, 241799.4, 3942, 1151070.0, 3942, 401217.7, 3942, 423881.2, 3942, 305201.7, 3942, 197459.5, 3942, 366411.4, 3942, 276864.0, 3942, 330772.3, 3942, 266208.2, 3942, 373572.2, 3942, 276450.5, 3942, 357249.6, 3942, 411357.6, 3942, 266467.9
3944, 177798.0, 3944, 241817.9, 3944, 1151149.0, 3944, 401204.3, 3944, 423905.6, 3944, 305214.2, 3944, 197444.4, 3944, 366416.0, 3944, 276794.3, 3944, 330779.7, 3944, 266145.1, 3944, 373561.5, 3944, 276517.9, 3944, 357255.4, 3944, 411401.8, 3944, 266433.1
3946, 177786.3, 3946, 241874.7, 3946, 1151131.0, 3946, 401190.9, 3946, 423904.3, 3946, 305209.5, 3946, 197432.8, 3946, 366467.5, 3946, 276839.9, 3946, 330877.2, 3946, 266130.1, 3946, 373589.6, 3946, 276526.8, 3946, 357287.7, 3946, 411395.4, 3946, 266467.8
3948, 177857.4, 3948, 241869.6, 3948, 1151143.0, 3948, 401168.0, 3948, 423875.6, 3948, 305231.7, 3948, 197417.2, 3948, 366464.0, 3948, 276778.9, 3948, 330919.6, 3948, 266055.4, 3948, 373592.4, 3948, 276562.3, 3948, 357225.1, 3948, 411384.5, 3948, 266482.3
3950, 177768.7, 3950, 241840.8, 3950, 1151074.0, 3950, 401210.5, 3950, 423924.9, 3950, 305162.6, 3950, 197360.5, 3950, 366477.2, 3950, 276720.3, 3950, 330887.0, 3950, 266059.9, 3950, 373548.9, 3950, 276572.6, 3950, 357222.3, 3950, 411394.1, 3950, 266455.6
3952, 177851.1, 3952, 241909.1, 3952, 1151143.0, 3952, 401224.5, 3952, 423919.2, 3952, 305176.8, 3952, 197394.1, 3952, 366508.0, 3952, 276798.6, 3952, 330787.2, 3952, 266031.9, 3952, 373550.6, 3952, 276466.3, 3952, 357214.8, 3952, 411328.5, 3952, 266433.4
3954, 177788.2, 3954, 241878.3, 3954, 1151143.0, 3954, 401224.5, 3954, 423921.5, 3954, 305092.3, 3954, 197443.2, 3954, 366547.0, 3954, 276850.4, 3954, 330805.3, 3954, 266132.1, 3954, 373532.9, 3954, 276535.6, 3954, 357217.0, 3954, 411213.6, 3954, 266397.0
3956, 177775.1, 3956, 241822.3, 3956, 1151084.0, 3956, 401131.5, 3956, 423945.0, 3956, 305106.3, 3956, 197410.2, 3956, 366475.5, 3956, 276847.7, 3956, 330723.0, 3956, 266103.4, 3956, 373540.8, 3956, 276467.2, 3956, 357273.3, 3956, 411188.6, 3956, 266451.0
3958, 177803.2, 3958, 241759.3, 3958, 1151096.0, 3958, 401114.7, 3958, 423919.1, 3958, 305117.1, 3958, 197378.5, 3958, 366444.6, 3958, 276811.6, 3958, 330678.6, 3958, 266175.8, 3958, 373563.2, 3958, 276449.6, 3958, 357261.5, 3958, 411095.1, 3958, 266423.0
3960, 177752.4, 3960, 241716.6, 3960, 1151082.0, 3960, 401069.2, 3960, 423980.1, 3960, 305094.2, 3960, 197427.2, 3960, 366370.5, 3960, 276811.3, 3960, 330696.1, 3960, 266174.7, 3960, 373533.6, 3960, 276413.8, 3960, 357245.8, 3960, 411054.9, 3960, 266397.5
3962, 177712.9, 3962, 241779.6, 3962, 1151046.0, 3962, 401049.9, 3962, 423967.9, 3962, 305175.0, 3962, 197392.7, 3962, 366382.1, 3962, 276874.6, 3962, 330619.6, 3962, 266200.7, 3962, 373495.8, 3962, 276369.2, 3962, 357209.7, 3962, 411054.9, 3962, 266384.0
3964, 177705.2, 3964, 241726.8, 3964, 1151020.0, 3964, 401036.9, 3964, 423954.7, 3964, 305131.0, 3964, 197403.0, 3964, 366330.0, 3964, 276894.0, 3964, 330652.7, 3964, 266222.0, 3964, 373528.5, 3964, 276481.5, 3964, 357267.2, 3964, 411036.1, 3964, 266395.8
3966, 177696.1, 3966, 241725.9, 3966, 1151034.0, 3966, 401093.0, 3966, 423923.4, 3966, 305147.6, 3966, 197470.4, 3966, 366396.5, 3966, 276893.2, 3966, 330627.4, 3966, 266249.4, 3966, 373514.2, 3966, 276405.6, 3966, 357288.4, 3966, 411050.2, 3966, 266417.4
3968, 177713.8, 3968, 241756.2, 3968, 1151011.0, 3968, 401062.2, 3968, 423872.1, 3968, 305081.5, 3968, 197424.2, 3968, 366320.9, 3968, 276849.7, 3968, 330651.5, 3968, 266273.9, 3968, 373511.3, 3968, 276431.4, 3968, 357319.2, 3968, 411038.2, 3968, 266413.2
3970, 177660.4, 3970, 241657.8, 3970, 1151032.0, 3970, 401023.8, 3970, 423891.0, 3970, 305166.6, 3970, 197433.7, 3970, 366326.2, 3970, 276878.5, 3970, 330594.2, 3970, 266267.6, 3970, 373571.4, 3970, 276411.5, 3970, 357312.2, 3970, 411066.3, 3970, 266383.9
3972, 177640.5, 3972, 241671.2, 3972, 1151018.0, 3972, 401066.0, 3972, 423872.4, 3972, 305128.8, 3972, 197443.2, 3972, 366324.0, 3972, 276905.7, 3972, 330634.7, 3972, 266211.6, 3972, 373502.7, 3972, 276544.0, 3972, 357322.5, 3972, 411022.8, 3972, 266316.5
3974, 177741.2, 3974, 241698.1, 3974, 1151053.0, 3974, 401066.4, 3974, 423983.6, 3974, 305161.4, 3974, 197451.2, 3974, 366322.9, 3974, 276806.9, 3974, 330660.6, 3974, 266208.2, 3974, 373546.6, 3974, 276480.9, 3974, 357378.4, 3974, 411148.2, 3974, 266431.9
3976, 177731.8, 3976, 241671.0, 3976, 1151085.0, 3976, 401089.4, 3976, 423961.8, 3976, 305210.0, 3976, 197436.5, 3976, 366373.5, 3976, 276852.8, 3976, 330709.3, 3976, 266207.1, 3976, 373541.5, 3976, 276444.6, 3976, 357278.5, 3976, 411215.5, 3976, 266394.9
3978, 177708.0, 3978, 241787.8, 3978, 1151076.0, 3978, 401192.6, 3978, 423919.1, 3978, 305256.3, 3978, 197419.9, 3978, 366430.4, 3978, 276820.5, 3978, 330724.3, 3978, 266149.4, 3978, 373566.9, 3978, 276502.7, 3978, 357220.5, 3978, 411230.1, 3978, 266458.6
3980, 177731.8, 3980, 241762.0, 3980, 1151118.0, 3980, 401187.0, 3980, 423866.4, 3980, 305205.2, 3980, 197372.4, 3980, 366427.9, 3980, 276795.4, 3980, 330753.1, 3980, 266146.4, 3980, 373599.0, 3980, 276490.9, 3980, 357199.8, 3980, 411246.6, 3980, 266365.1
3982, 177814.6, 3982, 241787.3, 3982, 1151095.0, 3982, 401163.8, 3982, 423959.4, 3982, 305128.7, 3982, 197395.6, 3982, 366380.2, 3982, 276813.2, 3982, 330761.6, 3982, 266146.2, 3982, 373590.2, 3982, 276498.5, 3982, 357277.0, 3982, 411240.3, 3982, 266462.8
3984, 177715.7, 3984, 241740.1, 3984, 1151072.0, 3984, 401111.5, 3984, 423873.3, 3984, 305158.1, 3984, 197407.2, 3984, 366378.1, 3984, 276828.6, 3984, 330722.2, 3984, 266127.7, 3984, 373532.0, 3984, 276424.5, 3984, 357246.7, 3984, 411273.1, 3984, 266421.5
3986, 177784.4, 3986, 241820.8, 3986, 1151134.0, 3986, 401186.6, 3986, 423934.9, 3986, 305155.4, 3986, 197408.0, 3986, 366457.4, 3986, 276782.0, 3986, 330690.6, 3986, 266141.5, 3986, 373574.9, 3986, 276446.6, 3986, 357198.5, 3986, 411181.7, 3986, 266435.6
3988, 177743.1, 3988, 241774.9, 3988, 1151133.0, 3988, 401087.1, 3988, 423935.5, 3988, 305104.3, 3988, 197331.4, 3988, 366418.6, 3988, 276844.3, 3988, 330685.9, 3988, 266143.8, 3988, 373476.5, 3988, 276461.1, 3988, 357225.1, 3988, 411168.6, 3988, 266385.9
3990, 177694.4, 3990, 241699.0, 3990, 1151034.0, 3990, 401079.7, 3990, 423846.3, 3990, 305168.9, 3990, 197382.0, 3990, 366363.4, 3990, 276799.4, 3990, 330648.0, 3990, 266193.6, 3990, 373480.4, 3990, 276472.7, 3990, 357238.4, 3990, 411132.1, 3990, 266400.7
3992, 177703.4, 3992, 241702.2, 3992, 1151044.0, 3992, 401066.2, 3992, 423984.4, 3992, 305119.0, 3992, 197391.3, 3992, 366336.6, 3992, 276834.4, 3992, 330645.2, 3992, 266198.7, 3992, 373488.4, 3992, 276440.2, 3992, 357306.9, 3992, 411129.9, 3992, 266388.5
3994, 177678.5, 3994, 241673.4, 3994, 1151062.0, 3994, 401090.5, 3994, 423853.8, 3994, 305221.4, 3994, 197430.8, 3994, 366410.6, 3994, 276797.4, 3994, 330623.5, 3994, 266231.9, 3994, 373523.8, 3994, 276426.6, 3994, 357290.4, 3994, 411095.0, 3994, 266478.1
3996, 177683.7, 3996, 241684.8, 3996, 1151002.0, 3996, 401083.1, 3996, 423943.5, 3996, 305055.6, 3996, 197408.9, 3996, 366343.4, 3996, 276911.1, 3996, 330603.4, 3996, 266219.4, 3996, 373510.2, 3996, 276411.1, 3996, 357281.0, 3996, 411093.3, 3996, 266391.2
3998, 177718.0, 3998, 241667.7, 3998, 1151011.0, 3998, 401042.8, 3998, 423890.1, 3998, 305167.1, 3998, 197429.4, 3998, 366297.9, 3998, 276828.6, 3998, 330620.3, 3998, 266266.9, 3998, 373504.4, 3998, 276369.8, 3998, 357291.2, 3998, 411062.6, 3998, 266375.8
4000, 177626.8, 4000, 241658.1, 4000, 1150984.0, 4000, 401029.2, 4000, 423899.5, 4000, 305156.7, 4000, 197412.3, 4000, 366354.8, 4000, 276850.4, 4000, 330609.7, 4000, 266231.5, 4000, 373571.8, 4000, 276403.1, 4000, 357264.1, 4000, 411037.0, 4000, 266411.5
4002, 177675.3, 4002, 241673.3, 4002, 1151045.0, 4002, 401085.6, 4002, 423839.3, 4002, 305167.6, 4002, 197413.1, 4002, 366334.2, 4002, 276815.7, 4002, 330636.1, 4002, 266308.1, 4002, 373557.8, 4002, 276391.7, 4002, 357273.2, 4002, 411104.4, 4002, 266367.7
4004, 177627.8, 4004, 241743.6, 4004, 1151060.0, 4004, 401092.9, 4004, 423862.4, 4004, 305173.6, 4004, 197429.4, 4004, 366316.7, 4004, 276816.8, 4004, 330627.5, 4004, 266264.7, 4004, 373568.3, 4004, 276435.8, 4004, 357293.9, 4004, 411107.6, 4004, 266417.4
4006, 177686.0, 4006, 241616.2, 4006, 1151028.0, 4006, 401143.8, 4006, 423952.7, 4006, 305195.5, 4006, 197419.4, 4006, 366296.5, 4006, 276797.9, 4006, 330652.4, 4006, 266237.1, 4006, 373496.9, 4006, 276405.0, 4006, 357248.7, 4006, 411104.5, 4006, 266375.7
4008, 177648.1, 4008, 241690.3, 4008, 1151060.0, 4008, 401147.9, 4008, 423887.3, 4008, 305176.6, 4008, 197424.7, 4008, 366377.6, 4008, 276874.9, 4008, 330630.2, 4008, 266271.9, 4008, 373519.9, 4008, 276392.1, 4008, 357281.0, 4008, 411192.8, 4008, 266335.8
4010, 177670.6, 4010, 241689.1, 4010, 1151050.0, 4010, 401032.2, 4010, 423851.0, 4010, 305165.2, 4010, 197375.7, 4010, 366345.1, 4010, 276816.3, 4010, 330626.0, 4010, 266223.9, 4010, 373538.8, 4010, 276443.3, 4010, 357308.4, 4010, 411138.7, 4010, 266429.1
4012, 177702.8, 4012, 241700.4, 4012, 1151063.0, 4012, 401080.3, 4012, 423912.2, 4012, 305131.1, 4012, 197404.7, 4012, 366314.9, 4012, 276814.1, 4012, 330703.5, 4012, 266184.7, 4012, 373512.4, 4012, 276441.2, 4012, 357285.4, 4012, 411219.5, 4012, 266434.7
4014, 177740.0, 4014, 241756.8, 4014, 1151068.0, 4014, 401164.1, 4014, 423850.8, 4014, 305217.3, 4014, 197382.7, 4014, 366429.1, 4014, 276846.8, 4014, 330694.5, 4014, 266227.0, 4014, 373525.3, 4014, 276511.1, 4014, 357279.5, 4014, 411210.5, 4014, 266422.3
4016, 177721.7, 4016, 241743.9, 4016, 1151130.0, 4016, 401204.8, 4016, 423880.9, 4016, 305198.6, 4016, 197434.6, 4016, 366406.6, 4016, 276811.1, 4016, 330737.4, 4016, 266187.1, 4016, 373542.7, 4016, 276532.1, 4016, 357257.5, 4016, 411154.5, 4016, 266425.7
4018, 177674.3, 4018, 241728.7, 4018, 1151053.0, 4018, 401101.6, 4018, 423954.0, 4018, 305142.8, 4018, 197402.1, 4018, 366348.9, 4018, 276846.8, 4018, 330720.9, 4018, 266189.1, 4018, 373506.8, 4018, 276423.6, 4018, 357273.1, 4018, 411138.7, 4018, 266409.0
4020, 177748.2, 4020, 241718.8, 4020, 1151048.0, 4020, 401066.2, 4020, 423846.4, 4020, 305192.8, 4020, 197359.6, 4020, 366307.1, 4020, 276781.2, 4020, 330682.1, 4020, 266152.2, 4020, 373536.1, 4020, 276368.8, 4020, 357257.1, 4020, 411196.3, 4020, 266430.5
4022, 177767.7, 4022, 241806.3, 4022, 1151046.0, 4022, 401161.3, 4022, 423890.1, 4022, 305167.4, 4022, 197397.0, 4022, 366386.9, 4022, 276867.8, 4022, 330652.4, 4022, 266194.4, 4022, 373503.2, 4022, 276448.6, 4022, 357243.4, 4022, 411202.8, 4022, 266429.6
4024, 177711.9, 4024, 241710.9, 4024, 1151039.0, 4024, 401120.4, 4024, 423866.6, 4024, 305144.1, 4024, 197388.9, 4024, 366342.0, 4024, 276854.8, 4024, 330630.9, 4024, 266176.5, 4024, 373500.1, 4024, 276421.6, 4024, 357268.6, 4024, 411175.4, 4024, 266394.1
4026, 177661.4, 4026, 241730.1, 4026, 1151010.0, 4026, 401093.5, 4026, 423907.3, 4026, 305128.1, 4026, 197406.8, 4026, 366279.5, 4026, 276852.6, 4026, 330672.2, 4026, 266189.5, 4026, 373506.0, 4026, 276438.1, 4026, 357266.4, 4026, 411091.3, 4026, 266407.2
4028, 177698.2, 4028, 241703.9, 4028, 1151014.0, 4028, 401082.9, 4028, 423863.8, 4028, 305150.0, 4028, 197394.4, 4028, 366307.2, 4028, 276816.8, 4028, 330618.5, 4028, 266245.4, 4028, 373511.9, 4028, 276426.3, 4028, 357327.0, 4028, 411100.7, 4028, 266366.6
4030, 177656.6, 4030, 241685.3, 4030, 1151056.0, 4030, 401024.3, 4030, 423836.2, 4030, 305158.1, 4030, 197394.8, 4030, 366285.3, 4030, 276880.9, 4030, 330553.1, 4030, 266281.2, 4030, 373520.5, 4030, 276406.5, 4030, 357269.5, 4030, 411100.3, 4030, 266342.1
4032, 177677.5, 4032, 241691.2, 4032, 1151028.0, 4032, 401070.0, 4032, 423901.3, 4032, 305129.4, 4032, 197423.4, 4032, 366276.5, 4032, 276807.4, 4032, 330635.9, 4032, 266261.2, 4032, 373568.8, 4032, 276415.9, 4032, 357250.3, 4032, 411013.3, 4032, 266352.9
4034, 177599.8, 4034, 241640.5, 4034, 1150967.0, 4034, 401009.8, 4034, 423813.0, 4034, 305211.7, 4034, 197376.6, 4034, 366324.7, 4034, 276820.2, 4034, 330627.8, 4034, 266226.6, 4034, 373495.6, 4034, 276438.8, 4034, 357319.1, 4034, 411036.9, 4034, 266427.7
4036, 177610.7, 4036, 241708.9, 4036, 1150980.0, 4036, 401053.8, 4036, 423885.9, 4036, 305175.1, 4036, 197411.8, 4036, 366273.7, 4036, 276892.6, 4036, 330630.4, 4036, 266324.5, 4036, 373541.1, 4036, 276375.7, 4036, 357292.6, 4036, 411044.0, 4036, 266418.0
