time_1,Nylon,time_2,Nylon,time_3,Nylon,time_4,Nylon,time_5,Cellulose,time_6,Cellulose,time_7,Cellulose,time_8,Cellulose,time_9,Polyimide,time_10,Polyimide,time_11,Polyimide,time_12,Polyimide,time_13,PET,time_14,PET,time_15,PET,time_16,PET
192, 168493.2, 192, 232473.3, 192, 1144291.0, 192, 392000.2, 192, 415654.9, 192, 296344.2, 192, 189080.0, 192, 357855.9, 192, 274113.3, 192, 327962.9, 192, 262968.2, 192, 371115.4, 192, 275478.0, 192, 362866.0, 192, 409501.4, 192, 258150.0
194, 168515.0, 194, 232478.3, 194, 1144353.0, 194, 391986.9, 194, 415643.0, 194, 296342.2, 194, 189115.5, 194, 357807.1, 194, 274138.1, 194, 327939.5, 194, 262926.8, 194, 371110.3, 194, 275517.9, 194, 362981.5, 194, 409554.8, 194, 258122.1
196, 168494.3, 196, 232502.3, 196, 1144259.0, 196, 392019.5, 196, 415691.9, 196, 296353.1, 196, 189075.0, 196, 357820.1, 196, 274062.3, 196, 327932.9, 196, 262923.4, 196, 371136.4, 196, 275505.6, 196, 362881.9, 196, 409620.0, 196, 258188.9
198, 168477.1, 198, 232471.8, 198, 1144264.0, 198, 392042.8, 198, 415656.0, 198, 296308.4, 198, 189036.4, 198, 357835.8, 198, 274133.0, 198, 327942.1, 198, 262946.0, 198, 371173.1, 198, 275508.5, 198, 362894.3, 198, 409563.5, 198, 258131.2
200, 168556.2, 200, 232563.5, 200, 1144307.0, 200, 392016.3, 200, 415660.4, 200, 296282.0, 200, 189123.3, 200, 357780.4, 200, 274086.5, 200, 327981.6, 200, 262932.9, 200, 371145.3, 200, 275523.0, 200, 362857.0, 200, 409585.3, 200, 258172.7
202, 168508.6, 202, 232517.0, 202, 1144339.0, 202, 391999.5, 202, 415641.0, 202, 296302.4, 202, 189068.7, 202, 357826.0, 202, 274125.3, 202, 327931.7, 202, 262965.6, 202, 371163.2, 202, 275441.0, 202, 362918.3, 202, 409564.7, 202, 258175.0
204, 168481.7, 204, 232537.3, 204, 1144351.0, 204, 391982.2, 204, 415678.6, 204, 296295.7, 204, 189104.8, 204, 357854.4, 204, 274112.9, 204, 327921.6, 204, 262932.0, 204, 371165.7, 204, 275511.3, 204, 362904.0, 204, 409521.2, 204, 258140.9
206, 168522.7, 206, 232500.8, 206, 1144355.0, 206, 392049.3, 206, 415682.3, 206, 296355.8, 206, 189070.4, 206, 357816.8, 206, 274142.8, 206, 327916.6, 206, 262896.0, 206, 371184.1, 206, 275504.9, 206, 362899.7, 206, 409584.2, 206, 258181.2
208, 168475.2, 208, 232542.0, 208, 1144331.0, 208, 392077.7, 208, 415687.5, 208, 296299.0, 208, 188998.4, 208, 357813.4, 208, 274107.9, 208, 327975.9, 208, 262885.2, 208, 371102.4, 208, 275465.5, 208, 362905.5, 208, 409583.7, 208, 258098.3
210, 168510.3, 210, 232541.6, 210, 1144314.0, 210, 392044.3, 210, 415621.9, 210, 296328.4, 210, 189102.4, 210, 357822.3, 210, 274160.1, 210, 327968.6, 210, 262869.7, 210, 371128.8, 210, 275483.8, 210, 362810.0, 210, 409578.3, 210, 258170.2
212, 168558.3, 212, 232582.5, 212, 1144378.0, 212, 392081.5, 212, 415687.0, 212, 296286.0, 212, 189059.6, 212, 357847.1, 212, 274091.4, 212, 327963.7, 212, 262945.2, 212, 371172.4, 212, 275548.7, 212, 362889.8, 212, 409575.9, 212, 258102.3
214, 168527.7, 214, 232556.5, 214, 1144320.0, 214, 391997.5, 214, 415667.7, 214, 296331.0, 214, 189147.1, 214, 357858.3, 214, 274119.5, 214, 327952.4, 214, 262859.5, 214, 371101.6, 214, 275463.9, 214, 362860.4, 214, 409469.4, 214, 258164.8
216, 168475.6, 216, 232547.7, 216, 1144293.0, 216, 391978.5, 216, 415676.2, 216, 296323.8, 216, 189053.7, 216, 357813.0, 216, 274220.9, 216, 327939.9, 216, 262940.1, 216, 371147.3, 216, 275454.0, 216, 362900.1, 216, 409505.4, 216, 258125.7
218, 168482.5, 218, 232555.8, 218, 1144314.0, 218, 392006.9, 218, 415642.2, 218, 296283.6, 218, 189091.4, 218, 357860.9, 218, 274147.7, 218, 327965.7, 218, 262953.4, 218, 371118.0, 218, 275459.1, 218, 362903.3, 218, 409486.6, 218, 258145.6
220, 168502.0, 220, 232488.7, 220, 1144269.0, 220, 392001.0, 220, 415652.3, 220, 296355.5, 220, 189115.8, 220, 357813.2, 220, 274130.2, 220, 327878.3, 220, 262943.6, 220, 371101.6, 220, 275408.0, 220, 362890.0, 220, 409524.5, 220, 258143.1
222, 168449.4, 222, 232544.5, 222, 1144321.0, 222, 391979.8, 222, 415612.8, 222, 296315.7, 222, 189067.9, 222, 357830.0, 222, 274155.5, 222, 327930.8, 222, 262925.3, 222, 371115.0, 222, 275481.8, 222, 362838.7, 222, 409556.7, 222, 258171.5
224, 168447.1, 224, 232555.6, 224, 1144369.0, 224, 391959.2, 224, 415632.8, 224, 296365.4, 224, 189110.3, 224, 357824.1, 224, 274097.5, 224, 327901.1, 224, 262900.9, 224, 371120.6, 224, 275409.0, 224, 362865.1, 224, 409516.4, 224, 258188.3
226, 168447.9, 226, 232533.4, 226, 1144336.0, 226, 391919.5, 226, 415626.4, 226, 296371.8, 226, 189069.5, 226, 357799.0, 226, 274088.2, 226, 327946.4, 226, 262913.5, 226, 371136.2, 226, 275402.4, 226, 362895.2, 226, 409436.3, 226, 258129.5
228, 168465.8, 228, 232560.6, 228, 1144381.0, 228, 391965.9, 228, 415641.5, 228, 296350.4, 228, 189054.9, 228, 357843.9, 228, 274164.3, 228, 327945.4, 228, 262940.6, 228, 371103.9, 228, 275508.3, 228, 362867.9, 228, 409520.3, 228, 258137.4
230, 168519.7, 230, 232493.4, 230, 1144335.0, 230, 392009.7, 230, 415692.2, 230, 296329.5, 230, 189077.9, 230, 357814.1, 230, 274088.7, 230, 327969.5, 230, 262941.3, 230, 371126.9, 230, 275457.7, 230, 362867.9, 230, 409507.7, 230, 258163.3
232, 168409.3, 232, 232509.0, 232, 1144352.0, 232, 391969.8, 232, 415605.3, 232, 296326.8, 232, 189076.1, 232, 357803.0, 232, 274034.3, 232, 327954.2, 232, 262926.8, 232, 371164.6, 232, 275464.3, 232, 362824.6, 232, 409544.9, 232, 258176.9
234, 168454.2, 234, 232539.8, 234, 1144391.0, 234, 391974.4, 234, 415679.5, 234, 296333.0, 234, 189104.8, 234, 357830.1, 234, 274128.2, 234, 327896.7, 234, 262953.7, 234, 371149.9, 234, 275474.8, 234, 362819.0, 234, 409542.0, 234, 258135.8
236, 168440.8, 236, 232525.8, 236, 1144340.0, 236, 391940.4, 236, 415680.8, 236, 296316.6, 236, 189098.3, 236, 357781.5, 236, 274143.1, 236, 327936.8, 236, 262896.0, 236, 371093.0, 236, 275434.0, 236, 362846.9, 236, 409497.1, 236, 258139.1
238, 168380.2, 238, 232524.1, 238, 1144359.0, 238, 391975.0, 238, 415655.7, 238, 296409.2, 238, 189089.9, 238, 357773.6, 238, 274142.3, 238, 327902.5, 238, 262898.8, 238, 371093.8, 238, 275457.0, 238, 362817.0, 238, 409521.2, 238, 258134.6
240, 168518.8, 240, 232544.9, 240, 1144366.0, 240, 392030.3, 240, 415584.9, 240, 296421.5, 240, 189073.4, 240, 357781.6, 240, 274073.5, 240, 327998.1, 240, 262894.5, 240, 371119.2, 240, 275453.3, 240, 362809.4, 240, 409558.6, 240, 258158.2
242, 168454.8, 242, 232582.9, 242, 1144414.0, 242, 391997.7, 242, 415668.2, 242, 296332.0, 242, 189058.3, 242, 357788.7, 242, 274075.5, 242, 327959.6, 242, 262880.2, 242, 371118.9, 242, 275483.0, 242, 362821.8, 242, 409614.2, 242, 258138.0
244, 168370.6, 244, 232602.9, 244, 1144355.0, 244, 392036.0, 244, 415637.5, 244, 296403.2, 244, 189152.0, 244, 357843.8, 244, 274078.0, 244, 327997.5, 244, 262891.4, 244, 371113.9, 244, 275457.3, 244, 362779.9, 244, 409613.9, 244, 258138.8
246, 168485.6, 246, 232578.8, 246, 1144424.0, 246, 392009.1, 246, 415628.7, 246, 296337.0, 246, 189115.2, 246, 357875.2, 246, 274103.3, 246, 327961.7, 246, 262859.6, 246, 371131.3, 246, 275481.2, 246, 362842.2, 246, 409616.0, 246, 258174.0
248, 168502.6, 248, 232613.8, 248, 1144339.0, 248, 392023.4, 248, 415687.4, 248, 296375.5, 248, 189119.0, 248, 357850.1, 248, 274101.4, 248, 327927.6, 248, 262904.2, 248, 371111.7, 248, 275489.6, 248, 362798.2, 248, 409557.5, 248, 258129.6
250, 168450.6, 250, 232549.2, 250, 1144347.0, 250, 391931.8, 250, 415621.9, 250, 296303.5, 250, 189091.1, 250, 357805.9, 250, 274145.0, 250, 327914.3, 250, 262891.0, 250, 371093.4, 250, 275426.2, 250, 362826.3, 250, 409546.6, 250, 258187.2
252, 168469.6, 252, 232577.4, 252, 1144407.0, 252, 391977.7, 252, 415618.7, 252, 296334.1, 252, 189129.1, 252, 357818.6, 252, 274126.0, 252, 327914.2, 252, 262829.9, 252, 371112.6, 252, 275386.1, 252, 362771.4, 252, 409519.5, 252, 258098.2
254, 168431.2, 254, 232518.6, 254, 1144274.0, 254, 391943.6, 254, 415661.6, 254, 296326.2, 254, 189116.2, 254, 357780.9, 254, 274136.1, 254, 327916.0, 254, 262910.9, 254, 371104.0, 254, 275377.0, 254, 362744.5, 254, 409518.3, 254, 258121.0
256, 168478.0, 256, 232623.4, 256, 1144398.0, 256, 391966.7, 256, 415640.4, 256, 296302.7, 256, 189144.8, 256, 357843.1, 256, 274100.6, 256, 327915.4, 256, 262964.6, 256, 371117.8, 256, 275425.6, 256, 362821.7, 256, 409486.0, 256, 258116.9
258, 168470.3, 258, 232552.0, 258, 1144333.0, 258, 391975.1, 258, 415646.9, 258, 296309.8, 258, 189057.5, 258, 357817.6, 258, 274116.6, 258, 327883.6, 258, 262942.6, 258, 371123.2, 258, 275429.5, 258, 362789.5, 258, 409496.7, 258, 258134.2
260, 168443.5, 260, 232505.7, 260, 1144336.0, 260, 391985.4, 260, 415661.0, 260, 296298.6, 260, 189155.5, 260, 357796.2, 260, 274162.1, 260, 327947.4, 260, 262977.2, 260, 371103.7, 260, 275459.1, 260, 362826.3, 260, 409532.1, 260, 258120.3
262, 168442.0, 262, 232547.4, 262, 1144342.0, 262, 391976.5, 262, 415608.1, 262, 296386.5, 262, 189083.5, 262, 357818.2, 262, 274109.4, 262, 327866.4, 262, 262934.2, 262, 371130.3, 262, 275389.2, 262, 362825.6, 262, 409536.3, 262, 258142.9
264, 168430.1, 264, 232588.4, 264, 1144349.0, 264, 391951.4, 264, 415630.4, 264, 296321.4, 264, 189134.5, 264, 357836.4, 264, 274146.4, 264, 327947.9, 264, 262985.1, 264, 371109.3, 264, 275408.9, 264, 362845.4, 264, 409556.3, 264, 258134.7
266, 168460.1, 266, 232584.3, 266, 1144410.0, 266, 391941.0, 266, 415653.4, 266, 296345.7, 266, 189187.3, 266, 357785.8, 266, 274163.2, 266, 327914.0, 266, 262966.6, 266, 371169.5, 266, 275445.8, 266, 362865.5, 266, 409566.9, 266, 258149.7
268, 168411.5, 268, 232571.3, 268, 1144359.0, 268, 391936.1, 268, 415627.0, 268, 296391.3, 268, 189137.9, 268, 357787.5, 268, 274078.6, 268, 327941.1, 268, 262909.5, 268, 371164.1, 268, 275448.9, 268, 362769.2, 268, 409516.9, 268, 258160.6
270, 168414.0, 270, 232600.9, 270, 1144399.0, 270, 391992.8, 270, 415594.0, 270, 296408.4, 270, 189087.8, 270, 357809.6, 270, 274148.8, 270, 327952.3, 270, 262913.4, 270, 371059.4, 270, 275346.4, 270, 362792.9, 270, 409612.3, 270, 258166.8
272, 168449.1, 272, 232574.5, 272, 1144400.0, 272, 391951.8, 272, 415666.2, 272, 296350.0, 272, 189138.5, 272, 357813.1, 272, 274165.8, 272, 327945.6, 272, 262947.1, 272, 371096.2, 272, 275452.6, 272, 362804.9, 272, 409592.7, 272, 258133.2
274, 168480.2, 274, 232599.7, 274, 1144405.0, 274, 391927.3, 274, 415612.5, 274, 296351.8, 274, 189133.3, 274, 357817.7, 274, 274186.2, 274, 328006.5, 274, 262932.7, 274, 371146.2, 274, 275445.5, 274, 362781.1, 274, 409611.9, 274, 258151.4
276, 168492.8, 276, 232626.6, 276, 1144436.0, 276, 391980.6, 276, 415642.0, 276, 296409.6, 276, 189118.6, 276, 357844.5, 276, 274094.3, 276, 328071.6, 276, 262936.4, 276, 371190.7, 276, 275480.8, 276, 362840.6, 276, 409689.8, 276, 258174.7
278, 168494.9, 278, 232645.6, 278, 1144428.0, 278, 392063.5, 278, 415636.8, 278, 296427.4, 278, 189096.4, 278, 357877.3, 278, 274104.5, 278, 328058.5, 278, 262878.6, 278, 371098.6, 278, 275539.0, 278, 362788.8, 278, 409725.3, 278, 258161.3
280, 168542.8, 280, 232653.2, 280, 1144337.0, 280, 392116.7, 280, 415661.2, 280, 296399.6, 280, 189119.4, 280, 357920.3, 280, 274107.3, 280, 327977.6, 280, 262834.5, 280, 371105.0, 280, 275493.6, 280, 362748.9, 280, 409776.6, 280, 258137.6
282, 168441.8, 282, 232726.0, 282, 1144424.0, 282, 392087.3, 282, 415619.5, 282, 296357.2, 282, 189152.9, 282, 357922.6, 282, 274108.8, 282, 328003.4, 282, 262825.6, 282, 371081.7, 282, 275486.1, 282, 362718.0, 282, 409696.5, 282, 258161.2
284, 168492.8, 284, 232597.3, 284, 1144409.0, 284, 391968.1, 284, 415642.2, 284, 296292.0, 284, 189104.7, 284, 357842.4, 284, 274080.6, 284, 327948.8, 284, 262829.8, 284, 371118.5, 284, 275498.0, 284, 362822.8, 284, 409621.2, 284, 258110.7
286, 168517.3, 286, 232606.5, 286, 1144344.0, 286, 392027.3, 286, 415584.8, 286, 296317.0, 286, 189147.1, 286, 357852.0, 286, 274136.5, 286, 327987.8, 286, 262813.7, 286, 371074.7, 286, 275460.5, 286, 362763.3, 286, 409639.9, 286, 258165.6
288, 168512.4, 288, 232640.1, 288, 1144422.0, 288, 392028.0, 288, 415622.9, 288, 296311.6, 288, 189132.2, 288, 357945.4, 288, 274108.1, 288, 327935.5, 288, 262861.2, 288, 371116.0, 288, 275539.2, 288, 362751.6, 288, 409592.0, 288, 258136.1
290, 168493.0, 290, 232570.3, 290, 1144356.0, 290, 391961.8, 290, 415654.6, 290, 296372.2, 290, 189115.8, 290, 357871.6, 290, 274106.1, 290, 327951.5, 290, 262824.3, 290, 371148.9, 290, 275460.1, 290, 362804.5, 290, 409554.5, 290, 258138.4
292, 168444.2, 292, 232598.6, 292, 1144316.0, 292, 391942.2, 292, 415578.7, 292, 296331.2, 292, 189056.4, 292, 357838.7, 292, 274152.2, 292, 327900.1, 292, 262873.2, 292, 371163.2, 292, 275424.8, 292, 362855.4, 292, 409566.1, 292, 258145.4
294, 168430.7, 294, 232620.9, 294, 1144383.0, 294, 391888.7, 294, 415607.1, 294, 296339.6, 294, 189085.4, 294, 357809.0, 294, 274109.7, 294, 327899.0, 294, 262925.1, 294, 371138.5, 294, 275486.9, 294, 362809.3, 294, 409557.8, 294, 258145.2
296, 168488.3, 296, 232628.1, 296, 1144427.0, 296, 391970.4, 296, 415610.3, 296, 296335.4, 296, 189174.3, 296, 357783.9, 296, 274145.0, 296, 327943.3, 296, 262892.8, 296, 371087.2, 296, 275431.2, 296, 362844.5, 296, 409541.3, 296, 258132.4
298, 168432.1, 298, 232660.0, 298, 1144391.0, 298, 391973.1, 298, 415662.0, 298, 296339.3, 298, 189061.6, 298, 357894.1, 298, 274178.3, 298, 327895.9, 298, 262836.9, 298, 371111.9, 298, 275421.4, 298, 362804.0, 298, 409500.5, 298, 258133.8
300, 168435.8, 300, 232577.3, 300, 1144363.0, 300, 391907.5, 300, 415613.1, 300, 296338.2, 300, 189133.8, 300, 357891.5, 300, 274114.2, 300, 327904.8, 300, 262907.6, 300, 371124.2, 300, 275429.9, 300, 362800.9, 300, 409521.6, 300, 258147.0
302, 168448.5, 302, 232612.4, 302, 1144394.0, 302, 391959.6, 302, 415632.6, 302, 296285.2, 302, 189110.0, 302, 357818.8, 302, 274161.8, 302, 327922.6, 302, 262942.2, 302, 371115.1, 302, 275466.5, 302, 362839.5, 302, 409530.0, 302, 258131.2
304, 168453.2, 304, 232602.7, 304, 1144427.0, 304, 391964.5, 304, 415612.4, 304, 296381.2, 304, 189096.9, 304, 357852.4, 304, 274124.6, 304, 327949.1, 304, 262876.5, 304, 371143.3, 304, 275405.3, 304, 362782.3, 304, 409478.3, 304, 258115.5
306, 168429.3, 306, 232620.8, 306, 1144375.0, 306, 391978.4, 306, 415636.6, 306, 296405.9, 306, 189074.7, 306, 357817.9, 306, 274111.3, 306, 327859.2, 306, 262931.6, 306, 371115.0, 306, 275422.8, 306, 362801.0, 306, 409548.0, 306, 258149.3
308, 168515.2, 308, 232685.5, 308, 1144381.0, 308, 391971.3, 308, 415649.6, 308, 296366.5, 308, 189117.8, 308, 357870.9, 308, 274207.7, 308, 327990.6, 308, 262923.0, 308, 371137.6, 308, 275453.8, 308, 362764.1, 308, 409574.5, 308, 258154.4
310, 168443.5, 310, 232659.6, 310, 1144395.0, 310, 391954.3, 310, 415683.0, 310, 296358.1, 310, 189108.6, 310, 357805.4, 310, 274130.3, 310, 328030.5, 310, 262889.7, 310, 371219.3, 310, 275513.5, 310, 362901.8, 310, 409655.5, 310, 258176.6
312, 168445.5, 312, 232681.1, 312, 1144449.0, 312, 392043.5, 312, 415605.2, 312, 296356.2, 312, 189098.3, 312, 357786.5, 312, 274089.0, 312, 328063.3, 312, 262859.3, 312, 371215.8, 312, 275413.6, 312, 362886.0, 312, 409718.9, 312, 258161.7
314, 168537.2, 314, 232752.4, 314, 1144440.0, 314, 392073.9, 314, 415631.6, 314, 296390.6, 314, 189123.0, 314, 357904.3, 314, 274069.1, 314, 328073.5, 314, 262846.5, 314, 371235.7, 314, 275527.4, 314, 362840.4, 314, 409747.4, 314, 258238.7
316, 168464.1, 316, 232735.5, 316, 1144441.0, 316, 392067.2, 316, 415597.5, 316, 296318.6, 316, 189081.3, 316, 357941.1, 316, 274065.9, 316, 328041.5, 316, 262795.1, 316, 371231.4, 316, 275498.1, 316, 362798.9, 316, 409654.5, 316, 258216.4
318, 168525.0, 318, 232717.5, 318, 1144411.0, 318, 391976.7, 318, 415657.5, 318, 296291.2, 318, 189103.5, 318, 357899.6, 318, 274134.2, 318, 328002.8, 318, 262800.9, 318, 371197.3, 318, 275481.7, 318, 362853.9, 318, 409646.0, 318, 258154.1
320, 168478.5, 320, 232666.1, 320, 1144386.0, 320, 391980.5, 320, 415688.3, 320, 296303.1, 320, 189098.4, 320, 357876.6, 320, 274105.0, 320, 327976.3, 320, 262830.3, 320, 371186.1, 320, 275469.2, 320, 362821.6, 320, 409580.6, 320, 258167.0
322, 168467.0, 322, 232614.8, 322, 1144369.0, 322, 391947.5, 322, 415675.0, 322, 296305.8, 322, 189098.3, 322, 357870.5, 322, 274135.4, 322, 327998.7, 322, 262878.2, 322, 371166.1, 322, 275456.8, 322, 362830.2, 322, 409578.5, 322, 258119.1
324, 168504.7, 324, 232695.2, 324, 1144460.0, 324, 391951.4, 324, 415629.5, 324, 296316.8, 324, 189091.5, 324, 357877.9, 324, 274072.8, 324, 327957.3, 324, 262867.6, 324, 371181.3, 324, 275446.0, 324, 362913.9, 324, 409562.5, 324, 258170.4
326, 168458.5, 326, 232658.9, 326, 1144391.0, 326, 391968.5, 326, 415640.5, 326, 296327.0, 326, 189103.5, 326, 357903.9, 326, 274082.7, 326, 327920.0, 326, 262844.6, 326, 371184.3, 326, 275425.8, 326, 362873.8, 326, 409609.0, 326, 258120.4
328, 168479.8, 328, 232636.0, 328, 1144433.0, 328, 391924.3, 328, 415596.2, 328, 296297.4, 328, 189052.3, 328, 357850.1, 328, 274162.2, 328, 327945.1, 328, 262866.4, 328, 371159.9, 328, 275451.0, 328, 362902.2, 328, 409509.7, 328, 258145.0
330, 168555.3, 330, 232657.5, 330, 1144465.0, 330, 391900.8, 330, 415640.6, 330, 296282.4, 330, 189086.2, 330, 357870.7, 330, 274187.1, 330, 327983.9, 330, 262835.2, 330, 371173.5, 330, 275440.9, 330, 362869.1, 330, 409512.1, 330, 258142.9
332, 168486.5, 332, 232643.5, 332, 1144393.0, 332, 391942.0, 332, 415589.3, 332, 296335.5, 332, 189104.4, 332, 357825.5, 332, 274100.2, 332, 327914.5, 332, 262869.5, 332, 371192.4, 332, 275460.6, 332, 362842.6, 332, 409561.0, 332, 258158.1
334, 168506.9, 334, 232674.2, 334, 1144415.0, 334, 391949.1, 334, 415653.8, 334, 296305.1, 334, 189098.5, 334, 357885.0, 334, 274122.9, 334, 327932.9, 334, 262873.2, 334, 371188.7, 334, 275452.0, 334, 362933.3, 334, 409538.3, 334, 258170.8
336, 168532.4, 336, 232653.0, 336, 1144454.0, 336, 391954.9, 336, 415655.4, 336, 296327.7, 336, 189094.2, 336, 357831.9, 336, 274143.5, 336, 327977.3, 336, 262900.3, 336, 371206.9, 336, 275476.1, 336, 362923.1, 336, 409498.7, 336, 258227.3
338, 168469.5, 338, 232713.9, 338, 1144412.0, 338, 391944.4, 338, 415674.2, 338, 296343.7, 338, 189095.3, 338, 357849.4, 338, 274099.4, 338, 327984.3, 338, 262900.1, 338, 371205.4, 338, 275491.1, 338, 362917.7, 338, 409651.7, 338, 258137.4
340, 168514.9, 340, 232755.2, 340, 1144435.0, 340, 392022.5, 340, 415633.9, 340, 296435.5, 340, 189083.0, 340, 357893.6, 340, 274046.2, 340, 328020.6, 340, 262831.5, 340, 371195.7, 340, 275472.8, 340, 362896.2, 340, 409687.0, 340, 258193.1
342, 168499.8, 342, 232692.9, 342, 1144430.0, 342, 392040.6, 342, 415663.6, 342, 296349.4, 342, 189037.9, 342, 357907.1, 342, 274141.2, 342, 328041.0, 342, 262880.4, 342, 371182.2, 342, 275497.4, 342, 362858.7, 342, 409584.0, 342, 258155.3
344, 168512.8, 344, 232752.1, 344, 1144392.0, 344, 391906.2, 344, 415676.9, 344, 296373.5, 344, 189061.6, 344, 357889.2, 344, 274114.8, 344, 328035.7, 344, 262824.5, 344, 371202.1, 344, 275498.8, 344, 362906.8, 344, 409553.9, 344, 258157.2
346, 168551.2, 346, 232675.9, 346, 1144460.0, 346, 391959.8, 346, 415640.1, 346, 296289.3, 346, 189064.8, 346, 357868.3, 346, 274135.4, 346, 328010.6, 346, 262831.4, 346, 371205.1, 346, 275477.1, 346, 362918.1, 346, 409543.6, 346, 258153.6
348, 168433.0, 348, 232702.8, 348, 1144455.0, 348, 392020.1, 348, 415661.8, 348, 296365.2, 348, 189027.0, 348, 357872.9, 348, 274088.3, 348, 328071.9, 348, 262792.1, 348, 371152.4, 348, 275447.7, 348, 362813.7, 348, 409672.5, 348, 258144.3
350, 168498.9, 350, 232682.3, 350, 1144416.0, 350, 392027.0, 350, 415621.0, 350, 296354.7, 350, 189044.3, 350, 357940.9, 350, 274058.1, 350, 327963.4, 350, 262756.3, 350, 371228.4, 350, 275511.0, 350, 362870.5, 350, 409600.2, 350, 258211.6
352, 168556.7, 352, 232740.9, 352, 1144428.0, 352, 391937.5, 352, 415671.3, 352, 296317.0, 352, 189076.3, 352, 357934.6, 352, 274090.5, 352, 328041.1, 352, 262828.4, 352, 371157.9, 352, 275481.8, 352, 362874.8, 352, 409649.5, 352, 258147.7
354, 168542.6, 354, 232706.9, 354, 1144502.0, 354, 391965.3, 354, 415675.7, 354, 296292.1, 354, 189043.8, 354, 357898.9, 354, 274095.7, 354, 327960.9, 354, 262820.1, 354, 371139.1, 354, 275433.8, 354, 362879.8, 354, 409537.2, 354, 258174.3
356, 168471.4, 356, 232665.8, 356, 1144421.0, 356, 391890.9, 356, 415626.7, 356, 296350.3, 356, 189052.2, 356, 357854.9, 356, 274126.6, 356, 328001.6, 356, 262787.8, 356, 371150.8, 356, 275474.5, 356, 362878.5, 356, 409469.4, 356, 258198.7
358, 168531.2, 358, 232673.1, 358, 1144451.0, 358, 391963.5, 358, 415624.2, 358, 296328.9, 358, 189108.3, 358, 357884.7, 358, 274163.7, 358, 327940.2, 358, 262815.4, 358, 371189.4, 358, 275448.4, 358, 362870.3, 358, 409501.0, 358, 258161.1
360, 168466.9, 360, 232645.4, 360, 1144430.0, 360, 391875.1, 360, 415627.6, 360, 296336.2, 360, 189087.8, 360, 357803.0, 360, 274103.9, 360, 327950.0, 360, 262841.4, 360, 371183.4, 360, 275412.6, 360, 362858.2, 360, 409497.4, 360, 258136.9
362, 168469.6, 362, 232703.1, 362, 1144399.0, 362, 391890.0, 362, 415608.8, 362, 296365.1, 362, 189078.4, 362, 357846.1, 362, 274128.4, 362, 327982.6, 362, 262850.4, 362, 371198.9, 362, 275481.4, 362, 362881.1, 362, 409541.4, 362, 258204.2
364, 168486.8, 364, 232678.4, 364, 1144405.0, 364, 391937.3, 364, 415666.1, 364, 296363.9, 364, 189055.6, 364, 357803.0, 364, 274122.6, 364, 327925.0, 364, 262810.9, 364, 371216.3, 364, 275444.0, 364, 362918.4, 364, 409458.3, 364, 258162.9
366, 168485.3, 366, 232620.6, 366, 1144387.0, 366, 391900.9, 366, 415549.8, 366, 296350.8, 366, 189014.2, 366, 357829.9, 366, 274120.4, 366, 327952.1, 366, 262866.7, 366, 371126.6, 366, 275472.3, 366, 362922.6, 366, 409471.8, 366, 258180.0
368, 168463.1, 368, 232662.0, 368, 1144441.0, 368, 391859.3, 368, 415668.9, 368, 296314.6, 368, 189109.5, 368, 357824.3, 368, 274130.0, 368, 327939.9, 368, 262876.6, 368, 371192.7, 368, 275398.2, 368, 362897.9, 368, 409534.2, 368, 258164.3
370, 168490.2, 370, 232621.9, 370, 1144370.0, 370, 391894.6, 370, 415655.2, 370, 296356.8, 370, 189117.5, 370, 357796.7, 370, 274054.4, 370, 327944.9, 370, 262885.3, 370, 371131.2, 370, 275422.4, 370, 362845.3, 370, 409517.5, 370, 258134.2
372, 168459.9, 372, 232650.5, 372, 1144410.0, 372, 391895.6, 372, 415627.1, 372, 296342.0, 372, 189052.1, 372, 357845.9, 372, 274105.1, 372, 327955.0, 372, 262901.0, 372, 371178.9, 372, 275410.4, 372, 362886.2, 372, 409467.2, 372, 258125.0
374, 168458.9, 374, 232664.6, 374, 1144434.0, 374, 391918.8, 374, 415638.9, 374, 296293.5, 374, 189077.6, 374, 357840.9, 374, 274101.3, 374, 327974.7, 374, 262908.8, 374, 371165.8, 374, 275426.1, 374, 362894.8, 374, 409474.3, 374, 258133.5
376, 168497.2, 376, 232672.5, 376, 1144444.0, 376, 391906.0, 376, 415592.0, 376, 296391.2, 376, 189068.6, 376, 357848.6, 376, 274122.7, 376, 327922.9, 376, 262886.6, 376, 371176.6, 376, 275406.8, 376, 362910.3, 376, 409471.4, 376, 258173.5
378, 168513.7, 378, 232698.0, 378, 1144386.0, 378, 391932.0, 378, 415624.9, 378, 296344.4, 378, 189057.7, 378, 357831.6, 378, 274155.1, 378, 327961.2, 378, 262905.0, 378, 371186.5, 378, 275472.8, 378, 362914.4, 378, 409472.7, 378, 258143.0
380, 168508.4, 380, 232707.5, 380, 1144439.0, 380, 391921.6, 380, 415590.0, 380, 296351.3, 380, 189030.6, 380, 357832.2, 380, 274119.8, 380, 328023.4, 380, 262897.1, 380, 371200.6, 380, 275486.2, 380, 362929.3, 380, 409542.5, 380, 258147.6
382, 168439.2, 382, 232713.0, 382, 1144454.0, 382, 392013.4, 382, 415614.8, 382, 296377.0, 382, 189084.7, 382, 357874.4, 382, 274073.7, 382, 328089.6, 382, 262858.0, 382, 371247.0, 382, 275518.7, 382, 362862.5, 382, 409652.1, 382, 258170.1
