time_1,Nylon_1,time_2,Nylon_2,time_3,Nylon_3,time_4,Nylon_4,time_5,Cellulose_1,time_6,Cellulose_2,time_7,Cellulose_3,time_8,Cellulose_4,time_9,Polyimide_1,time_10,Polyimide_2,time_11,Polyimide_3,time_12,Polyimide_4,time_13,PET_1,time_14,PET_2,time_15,PET_3,time_16,PET_4
7206, 166747.1, 7206, 231148.1, 7206, 1142652.0, 7206, 390301.7, 7206, 415591.6, 7206, 296326.8, 7206, 189157.7, 7206, 357862.9, 7206, 273611.8, 7206, 327511.4, 7206, 262409.9, 7206, 370885.7, 7206, 275273.4, 7206, 362940.5, 7206, 409420.3, 7206, 257810.4
7208, 166686.2, 7208, 231163.6, 7208, 1142635.0, 7208, 390251.6, 7208, 415595.0, 7208, 296403.7, 7208, 189118.1, 7208, 357875.6, 7208, 273581.7, 7208, 327517.2, 7208, 262436.0, 7208, 370832.3, 7208, 275291.1, 7208, 362884.2, 7208, 409486.0, 7208, 257828.5
7210, 166695.1, 7210, 231122.6, 7210, 1142634.0, 7210, 390250.3, 7210, 415559.7, 7210, 296318.4, 7210, 189117.6, 7210, 357876.5, 7210, 273618.8, 7210, 327488.5, 7210, 262354.0, 7210, 370825.6, 7210, 275215.2, 7210, 362886.4, 7210, 409384.3, 7210, 257824.2
7212, 166663.6, 7212, 231120.7, 7212, 1142607.0, 7212, 390279.0, 7212, 415546.8, 7212, 296337.4, 7212, 189100.0, 7212, 357852.4, 7212, 273655.9, 7212, 327496.5, 7212, 262394.9, 7212, 370839.9, 7212, 275288.6, 7212, 362878.9, 7212, 409416.5, 7212, 257856.2
7214, 166741.5, 7214, 231205.8, 7214, 1142725.0, 7214, 390335.1, 7214, 415644.5, 7214, 296340.4, 7214, 189123.3, 7214, 357855.9, 7214, 273650.9, 7214, 327545.0, 7214, 262411.4, 7214, 370895.6, 7214, 275324.1, 7214, 362901.0, 7214, 409395.6, 7214, 257789.1
7216, 166722.6, 7216, 231128.8, 7216, 1142698.0, 7216, 390300.6, 7216, 415580.9, 7216, 296372.8, 7216, 189115.9, 7216, 357818.2, 7216, 273582.6, 7216, 327569.7, 7216, 262403.5, 7216, 370845.5, 7216, 275312.6, 7216, 362947.0, 7216, 409466.7, 7216, 257808.6
7218, 166698.1, 7218, 231195.7, 7218, 1142641.0, 7218, 390338.1, 7218, 415545.6, 7218, 296330.5, 7218, 189085.0, 7218, 357882.9, 7218, 273604.2, 7218, 327543.8, 7218, 262364.9, 7218, 370809.5, 7218, 275305.4, 7218, 362893.4, 7218, 409477.3, 7218, 257844.9
7220, 166714.5, 7220, 231207.0, 7220, 1142632.0, 7220, 390341.6, 7220, 415566.3, 7220, 296346.4, 7220, 189097.1, 7220, 357867.1, 7220, 273561.8, 7220, 327512.7, 7220, 262410.0, 7220, 370888.2, 7220, 275363.9, 7220, 362922.7, 7220, 409522.8, 7220, 257855.1
7222, 166721.3, 7222, 231216.5, 7222, 1142734.0, 7222, 390291.8, 7222, 415570.2, 7222, 296358.0, 7222, 189141.2, 7222, 357918.9, 7222, 273543.3, 7222, 327526.1, 7222, 262364.5, 7222, 370829.2, 7222, 275323.0, 7222, 362867.0, 7222, 409512.1, 7222, 257852.8
7224, 166801.6, 7224, 231286.4, 7224, 1142745.0, 7224, 390323.6, 7224, 415609.9, 7224, 296366.5, 7224, 189119.0, 7224, 357887.1, 7224, 273621.8, 7224, 327644.9, 7224, 262367.4, 7224, 370899.6, 7224, 275307.3, 7224, 362889.5, 7224, 409522.0, 7224, 257842.0
7226, 166720.4, 7226, 231180.2, 7226, 1142739.0, 7226, 390355.9, 7226, 415608.2, 7226, 296351.0, 7226, 189126.9, 7226, 357901.9, 7226, 273542.1, 7226, 327642.1, 7226, 262335.1, 7226, 370903.6, 7226, 275362.8, 7226, 362889.6, 7226, 409567.8, 7226, 257844.4
7228, 166823.7, 7228, 231230.5, 7228, 1142794.0, 7228, 390425.9, 7228, 415595.8, 7228, 296406.9, 7228, 189089.9, 7228, 357945.4, 7228, 273608.9, 7228, 327647.0, 7228, 262279.1, 7228, 370819.1, 7228, 275398.5, 7228, 362857.7, 7228, 409593.8, 7228, 257809.4
7230, 166776.1, 7230, 231272.3, 7230, 1142704.0, 7230, 390364.3, 7230, 415619.0, 7230, 296320.0, 7230, 189090.0, 7230, 357892.3, 7230, 273594.1, 7230, 327624.7, 7230, 262256.5, 7230, 370798.2, 7230, 275358.0, 7230, 362841.9, 7230, 409522.3, 7230, 257878.4
7232, 166727.6, 7232, 231305.2, 7232, 1142724.0, 7232, 390341.1, 7232, 415575.9, 7232, 296309.6, 7232, 189142.4, 7232, 357896.1, 7232, 273567.0, 7232, 327573.7, 7232, 262245.7, 7232, 370841.6, 7232, 275411.2, 7232, 362838.1, 7232, 409582.3, 7232, 257836.2
7234, 166736.4, 7234, 231268.2, 7234, 1142704.0, 7234, 390258.8, 7234, 415602.9, 7234, 296301.1, 7234, 189165.4, 7234, 357941.6, 7234, 273555.5, 7234, 327573.2, 7234, 262320.1, 7234, 370798.9, 7234, 275366.5, 7234, 362858.0, 7234, 409435.2, 7234, 257829.9
7236, 166784.6, 7236, 231232.7, 7236, 1142719.0, 7236, 390277.8, 7236, 415599.4, 7236, 296308.7, 7236, 189087.2, 7236, 357916.6, 7236, 273695.4, 7236, 327541.8, 7236, 262381.0, 7236, 370825.8, 7236, 275351.4, 7236, 362864.9, 7236, 409441.1, 7236, 257787.1
7238, 166713.1, 7238, 231183.4, 7238, 1142738.0, 7238, 390325.7, 7238, 415605.5, 7238, 296330.1, 7238, 189142.8, 7238, 357874.5, 7238, 273618.2, 7238, 327559.4, 7238, 262311.2, 7238, 370800.8, 7238, 275344.1, 7238, 362845.7, 7238, 409447.5, 7238, 257778.9
7240, 166778.0, 7240, 231217.6, 7240, 1142676.0, 7240, 390321.1, 7240, 415647.5, 7240, 296311.5, 7240, 189114.5, 7240, 357809.2, 7240, 273599.4, 7240, 327552.4, 7240, 262282.5, 7240, 370799.6, 7240, 275315.2, 7240, 362840.8, 7240, 409439.9, 7240, 257857.6
7242, 166686.4, 7242, 231253.6, 7242, 1142666.0, 7242, 390370.5, 7242, 415603.2, 7242, 296263.8, 7242, 189155.9, 7242, 357893.4, 7242, 273633.7, 7242, 327558.8, 7242, 262355.6, 7242, 370808.0, 7242, 275377.1, 7242, 362868.9, 7242, 409447.4, 7242, 257832.1
7244, 166698.3, 7244, 231227.7, 7244, 1142631.0, 7244, 390276.0, 7244, 415658.0, 7244, 296300.9, 7244, 189125.3, 7244, 357904.0, 7244, 273620.3, 7244, 327571.8, 7244, 262336.0, 7244, 370870.1, 7244, 275328.1, 7244, 362875.6, 7244, 409459.3, 7244, 257835.9
7246, 166743.5, 7246, 231238.3, 7246, 1142734.0, 7246, 390214.1, 7246, 415641.6, 7246, 296317.5, 7246, 189115.6, 7246, 357832.5, 7246, 273601.5, 7246, 327532.6, 7246, 262283.7, 7246, 370851.1, 7246, 275316.8, 7246, 362864.6, 7246, 409412.9, 7246, 257758.9
7248, 166683.0, 7248, 231223.3, 7248, 1142677.0, 7248, 390304.4, 7248, 415584.9, 7248, 296351.7, 7248, 189113.6, 7248, 357924.9, 7248, 273654.4, 7248, 327523.7, 7248, 262351.0, 7248, 370853.9, 7248, 275311.8, 7248, 362869.5, 7248, 409419.4, 7248, 257785.7
7250, 166735.4, 7250, 231156.5, 7250, 1142661.0, 7250, 390257.0, 7250, 415606.1, 7250, 296322.6, 7250, 189155.8, 7250, 357852.6, 7250, 273602.2, 7250, 327480.2, 7250, 262357.3, 7250, 370803.2, 7250, 275323.8, 7250, 362866.1, 7250, 409360.6, 7250, 257769.8
7252, 166706.7, 7252, 231166.4, 7252, 1142691.0, 7252, 390251.6, 7252, 415597.9, 7252, 296329.4, 7252, 189085.4, 7252, 357856.7, 7252, 273627.4, 7252, 327525.2, 7252, 262338.7, 7252, 370859.3, 7252, 275296.0, 7252, 362911.6, 7252, 409368.7, 7252, 257869.9
7254, 166662.2, 7254, 231148.4, 7254, 1142721.0, 7254, 390273.6, 7254, 415601.7, 7254, 296327.8, 7254, 189130.3, 7254, 357874.4, 7254, 273636.9, 7254, 327516.4, 7254, 262317.9, 7254, 370848.4, 7254, 275287.0, 7254, 362853.9, 7254, 409371.9, 7254, 257812.2
7256, 166695.0, 7256, 231181.4, 7256, 1142698.0, 7256, 390277.8, 7256, 415618.3, 7256, 296353.4, 7256, 189071.3, 7256, 357873.4, 7256, 273606.1, 7256, 327517.9, 7256, 262403.2, 7256, 370934.7, 7256, 275305.0, 7256, 362877.9, 7256, 409451.7, 7256, 257831.1
7258, 166760.8, 7258, 231174.0, 7258, 1142664.0, 7258, 390229.3, 7258, 415591.6, 7258, 296313.9, 7258, 189105.2, 7258, 357883.9, 7258, 273634.1, 7258, 327535.6, 7258, 262375.8, 7258, 370845.0, 7258, 275287.9, 7258, 362918.3, 7258, 409406.9, 7258, 257816.3
7260, 166745.9, 7260, 231216.6, 7260, 1142735.0, 7260, 390310.6, 7260, 415615.3, 7260, 296343.3, 7260, 189134.7, 7260, 357872.7, 7260, 273600.4, 7260, 327615.6, 7260, 262381.6, 7260, 370864.4, 7260, 275296.2, 7260, 362942.2, 7260, 409443.3, 7260, 257898.9
7262, 166735.1, 7262, 231205.0, 7262, 1142697.0, 7262, 390347.7, 7262, 415604.0, 7262, 296352.9, 7262, 189125.4, 7262, 357849.4, 7262, 273588.8, 7262, 327655.0, 7262, 262314.0, 7262, 370806.4, 7262, 275318.0, 7262, 362891.6, 7262, 409538.8, 7262, 257859.7
7264, 166768.5, 7264, 231220.5, 7264, 1142638.0, 7264, 390358.4, 7264, 415596.5, 7264, 296368.0, 7264, 189088.9, 7264, 357902.1, 7264, 273592.4, 7264, 327571.8, 7264, 262344.9, 7264, 370827.5, 7264, 275393.0, 7264, 362798.8, 7264, 409541.7, 7264, 257871.7
7266, 166785.6, 7266, 231223.5, 7266, 1142712.0, 7266, 390328.9, 7266, 415601.7, 7266, 296319.4, 7266, 189094.2, 7266, 357967.2, 7266, 273637.3, 7266, 327575.4, 7266, 262312.6, 7266, 370879.1, 7266, 275402.0, 7266, 362838.0, 7266, 409451.5, 7266, 257809.8
7268, 166776.6, 7268, 231239.2, 7268, 1142698.0, 7268, 390295.5, 7268, 415629.1, 7268, 296300.0, 7268, 189142.4, 7268, 357902.0, 7268, 273654.1, 7268, 327541.4, 7268, 262257.8, 7268, 370827.2, 7268, 275299.6, 7268, 362875.2, 7268, 409490.9, 7268, 257828.5
7270, 166803.7, 7270, 231231.3, 7270, 1142705.0, 7270, 390301.0, 7270, 415550.6, 7270, 296329.3, 7270, 189053.6, 7270, 357874.6, 7270, 273600.0, 7270, 327567.1, 7270, 262323.8, 7270, 370883.6, 7270, 275308.5, 7270, 362890.1, 7270, 409444.5, 7270, 257844.5
7272, 166693.7, 7272, 231203.8, 7272, 1142729.0, 7272, 390275.1, 7272, 415615.3, 7272, 296286.1, 7272, 189108.1, 7272, 357914.9, 7272, 273567.6, 7272, 327570.2, 7272, 262344.9, 7272, 370808.8, 7272, 275335.3, 7272, 362904.5, 7272, 409465.4, 7272, 257788.3
7274, 166703.3, 7274, 231225.8, 7274, 1142650.0, 7274, 390290.5, 7274, 415602.1, 7274, 296314.4, 7274, 189106.9, 7274, 357863.8, 7274, 273646.1, 7274, 327468.1, 7274, 262341.6, 7274, 370831.2, 7274, 275314.9, 7274, 362897.0, 7274, 409433.8, 7274, 257807.0
7276, 166756.0, 7276, 231179.2, 7276, 1142690.0, 7276, 390218.9, 7276, 415599.0, 7276, 296258.8, 7276, 189159.7, 7276, 357923.6, 7276, 273597.9, 7276, 327542.6, 7276, 262319.7, 7276, 370831.0, 7276, 275281.8, 7276, 362934.8, 7276, 409406.5, 7276, 257840.9
7278, 166760.9, 7278, 231189.6, 7278, 1142670.0, 7278, 390317.5, 7278, 415626.2, 7278, 296286.8, 7278, 189082.4, 7278, 357877.0, 7278, 273622.7, 7278, 327503.8, 7278, 262404.9, 7278, 370858.2, 7278, 275249.1, 7278, 362904.7, 7278, 409388.8, 7278, 257822.0
7280, 166700.4, 7280, 231236.0, 7280, 1142692.0, 7280, 390287.0, 7280, 415564.2, 7280, 296359.6, 7280, 189118.3, 7280, 357901.4, 7280, 273607.2, 7280, 327541.7, 7280, 262383.0, 7280, 370840.4, 7280, 275282.1, 7280, 362853.9, 7280, 409459.6, 7280, 257813.9
7282, 166741.2, 7282, 231189.9, 7282, 1142697.0, 7282, 390286.4, 7282, 415585.5, 7282, 296368.1, 7282, 189097.3, 7282, 357876.9, 7282, 273644.3, 7282, 327553.7, 7282, 262379.6, 7282, 370874.0, 7282, 275284.8, 7282, 362919.3, 7282, 409429.7, 7282, 257865.0
7284, 166714.7, 7284, 231231.4, 7284, 1142674.0, 7284, 390290.8, 7284, 415588.3, 7284, 296411.8, 7284, 189090.3, 7284, 357952.7, 7284, 273597.5, 7284, 327578.8, 7284, 262318.0, 7284, 370899.7, 7284, 275338.5, 7284, 362919.3, 7284, 409518.9, 7284, 257834.7
7286, 166760.6, 7286, 231258.7, 7286, 1142662.0, 7286, 390324.1, 7286, 415611.6, 7286, 296320.4, 7286, 189099.8, 7286, 357896.7, 7286, 273562.4, 7286, 327598.7, 7286, 262337.8, 7286, 370848.8, 7286, 275295.5, 7286, 362889.1, 7286, 409539.4, 7286, 257831.2
7288, 166789.6, 7288, 231275.2, 7288, 1142729.0, 7288, 390308.2, 7288, 415616.5, 7288, 296342.2, 7288, 189143.5, 7288, 357917.0, 7288, 273628.0, 7288, 327521.3, 7288, 262291.6, 7288, 370853.5, 7288, 275343.7, 7288, 362872.5, 7288, 409558.6, 7288, 257868.6
7290, 166716.3, 7290, 231259.1, 7290, 1142710.0, 7290, 390295.1, 7290, 415673.4, 7290, 296343.2, 7290, 189106.0, 7290, 357920.2, 7290, 273679.1, 7290, 327544.5, 7290, 262295.0, 7290, 370870.7, 7290, 275316.7, 7290, 362878.8, 7290, 409545.5, 7290, 257875.5
7292, 166736.9, 7292, 231202.7, 7292, 1142683.0, 7292, 390311.9, 7292, 415577.3, 7292, 296336.0, 7292, 189095.6, 7292, 357892.7, 7292, 273615.4, 7292, 327565.4, 7292, 262307.9, 7292, 370903.0, 7292, 275327.0, 7292, 362848.1, 7292, 409456.5, 7292, 257867.8
7294, 166784.3, 7294, 231213.3, 7294, 1142684.0, 7294, 390317.3, 7294, 415625.9, 7294, 296332.3, 7294, 189141.1, 7294, 357911.9, 7294, 273604.7, 7294, 327580.4, 7294, 262327.3, 7294, 370829.7, 7294, 275342.9, 7294, 362845.1, 7294, 409462.2, 7294, 257824.6
7296, 166710.4, 7296, 231173.0, 7296, 1142706.0, 7296, 390297.6, 7296, 415607.3, 7296, 296330.5, 7296, 189061.0, 7296, 357852.7, 7296, 273576.5, 7296, 327593.0, 7296, 262248.3, 7296, 370883.9, 7296, 275288.6, 7296, 362871.1, 7296, 409476.0, 7296, 257862.4
7298, 166694.0, 7298, 231177.7, 7298, 1142656.0, 7298, 390304.6, 7298, 415576.0, 7298, 296348.4, 7298, 189044.4, 7298, 357947.5, 7298, 273516.0, 7298, 327593.0, 7298, 262301.9, 7298, 370878.9, 7298, 275333.5, 7298, 362869.3, 7298, 409449.1, 7298, 257799.3
7300, 166769.1, 7300, 231285.0, 7300, 1142702.0, 7300, 390337.3, 7300, 415559.9, 7300, 296315.6, 7300, 189078.0, 7300, 357914.4, 7300, 273556.4, 7300, 327537.9, 7300, 262287.3, 7300, 370804.8, 7300, 275356.0, 7300, 362871.7, 7300, 409497.5, 7300, 257892.6
7302, 166665.9, 7302, 231238.0, 7302, 1142675.0, 7302, 390283.2, 7302, 415651.7, 7302, 296319.7, 7302, 189134.8, 7302, 357912.5, 7302, 273586.2, 7302, 327569.3, 7302, 262290.4, 7302, 370898.1, 7302, 275309.8, 7302, 362854.0, 7302, 409448.8, 7302, 257824.5
7304, 166719.2, 7304, 231179.5, 7304, 1142686.0, 7304, 390263.4, 7304, 415626.0, 7304, 296308.3, 7304, 189125.8, 7304, 357888.6, 7304, 273641.1, 7304, 327561.8, 7304, 262269.4, 7304, 370872.2, 7304, 275317.6, 7304, 362873.1, 7304, 409440.4, 7304, 257777.6
7306, 166742.6, 7306, 231250.9, 7306, 1142642.0, 7306, 390273.3, 7306, 415568.4, 7306, 296282.1, 7306, 189197.3, 7306, 357914.0, 7306, 273620.5, 7306, 327583.8, 7306, 262323.8, 7306, 370868.2, 7306, 275264.4, 7306, 362902.0, 7306, 409438.3, 7306, 257830.7
7308, 166689.4, 7308, 231210.5, 7308, 1142667.0, 7308, 390278.5, 7308, 415606.5, 7308, 296334.6, 7308, 189114.1, 7308, 357886.2, 7308, 273617.3, 7308, 327569.6, 7308, 262309.3, 7308, 370842.6, 7308, 275310.4, 7308, 362880.3, 7308, 409393.5, 7308, 257835.8
7310, 166698.4, 7310, 231211.3, 7310, 1142701.0, 7310, 390263.5, 7310, 415571.5, 7310, 296347.0, 7310, 189184.1, 7310, 357929.9, 7310, 273603.5, 7310, 327533.8, 7310, 262376.4, 7310, 370869.8, 7310, 275328.5, 7310, 362925.7, 7310, 409454.3, 7310, 257808.1
7312, 166749.5, 7312, 231233.2, 7312, 1142672.0, 7312, 390320.2, 7312, 415599.2, 7312, 296360.5, 7312, 189135.6, 7312, 357898.8, 7312, 273590.1, 7312, 327504.0, 7312, 262375.2, 7312, 370839.3, 7312, 275312.4, 7312, 362975.1, 7312, 409473.1, 7312, 257828.7
7314, 166678.7, 7314, 231198.8, 7314, 1142635.0, 7314, 390271.3, 7314, 415604.8, 7314, 296377.2, 7314, 189069.9, 7314, 357904.8, 7314, 273614.8, 7314, 327535.2, 7314, 262274.0, 7314, 370823.4, 7314, 275270.8, 7314, 362893.9, 7314, 409440.7, 7314, 257833.2
7316, 166753.2, 7316, 231252.5, 7316, 1142633.0, 7316, 390284.3, 7316, 415619.2, 7316, 296331.1, 7316, 189113.8, 7316, 357904.6, 7316, 273592.1, 7316, 327519.5, 7316, 262264.7, 7316, 370815.0, 7316, 275331.9, 7316, 362859.7, 7316, 409470.8, 7316, 257867.0
7318, 166781.0, 7318, 231221.4, 7318, 1142718.0, 7318, 390295.5, 7318, 415547.4, 7318, 296319.9, 7318, 189090.7, 7318, 357908.0, 7318, 273574.1, 7318, 327494.4, 7318, 262362.1, 7318, 370802.4, 7318, 275303.1, 7318, 362862.6, 7318, 409483.5, 7318, 257808.3
7320, 166740.4, 7320, 231205.3, 7320, 1142694.0, 7320, 390225.9, 7320, 415551.6, 7320, 296282.0, 7320, 189092.8, 7320, 357870.5, 7320, 273624.0, 7320, 327451.8, 7320, 262408.8, 7320, 370868.1, 7320, 275297.7, 7320, 362883.8, 7320, 409440.7, 7320, 257792.4
7322, 166700.2, 7322, 231259.0, 7322, 1142678.0, 7322, 390260.0, 7322, 415584.3, 7322, 296341.2, 7322, 189161.3, 7322, 357892.1, 7322, 273607.9, 7322, 327552.5, 7322, 262328.5, 7322, 370845.8, 7322, 275321.1, 7322, 362868.3, 7322, 409390.4, 7322, 257770.1
7324, 166672.0, 7324, 231187.3, 7324, 1142608.0, 7324, 390273.4, 7324, 415629.8, 7324, 296333.7, 7324, 189071.0, 7324, 357910.8, 7324, 273573.7, 7324, 327469.6, 7324, 262274.1, 7324, 370919.0, 7324, 275367.8, 7324, 362909.9, 7324, 409371.3, 7324, 257786.3
7326, 166731.5, 7326, 231192.9, 7326, 1142681.0, 7326, 390255.9, 7326, 415627.1, 7326, 296310.9, 7326, 189121.0, 7326, 357887.5, 7326, 273580.9, 7326, 327519.3, 7326, 262379.1, 7326, 370825.1, 7326, 275354.8, 7326, 362881.7, 7326, 409461.0, 7326, 257791.2
7328, 166747.5, 7328, 231228.0, 7328, 1142690.0, 7328, 390344.2, 7328, 415604.7, 7328, 296330.2, 7328, 189088.3, 7328, 357907.2, 7328, 273582.9, 7328, 327666.3, 7328, 262392.6, 7328, 370880.3, 7328, 275373.8, 7328, 362938.4, 7328, 409472.8, 7328, 257850.2
7330, 166822.3, 7330, 231283.8, 7330, 1142780.0, 7330, 390404.9, 7330, 415660.3, 7330, 296409.4, 7330, 189125.2, 7330, 357956.1, 7330, 273546.8, 7330, 327779.2, 7330, 262272.7, 7330, 370911.2, 7330, 275412.1, 7330, 362958.8, 7330, 409635.7, 7330, 257867.0
7332, 166788.3, 7332, 231338.9, 7332, 1142791.0, 7332, 390519.4, 7332, 415659.1, 7332, 296379.1, 7332, 189112.9, 7332, 357959.0, 7332, 273532.8, 7332, 327853.6, 7332, 262192.1, 7332, 370916.5, 7332, 275412.5, 7332, 362863.6, 7332, 409822.3, 7332, 257892.5
7334, 166945.5, 7334, 231402.0, 7334, 1142723.0, 7334, 390511.3, 7334, 415670.7, 7334, 296421.9, 7334, 189116.9, 7334, 358036.7, 7334, 273487.9, 7334, 327926.3, 7334, 262023.6, 7334, 370857.7, 7334, 275507.1, 7334, 362784.1, 7334, 409825.7, 7334, 257918.3
7336, 166900.0, 7336, 231387.3, 7336, 1142751.0, 7336, 390530.1, 7336, 415647.9, 7336, 296343.6, 7336, 189031.1, 7336, 358057.5, 7336, 273498.5, 7336, 327852.9, 7336, 262054.8, 7336, 370814.1, 7336, 275467.2, 7336, 362782.8, 7336, 409827.0, 7336, 257918.3
7338, 166830.4, 7338, 231400.9, 7338, 1142813.0, 7338, 390380.1, 7338, 415635.3, 7338, 296246.6, 7338, 189077.6, 7338, 358079.0, 7338, 273526.7, 7338, 327747.4, 7338, 262092.5, 7338, 370861.6, 7338, 275474.9, 7338, 362748.2, 7338, 409723.8, 7338, 257877.5
7340, 166888.0, 7340, 231366.8, 7340, 1142831.0, 7340, 390388.6, 7340, 415698.8, 7340, 296255.6, 7340, 189069.7, 7340, 358062.8, 7340, 273573.6, 7340, 327689.6, 7340, 262121.0, 7340, 370843.0, 7340, 275393.5, 7340, 362793.0, 7340, 409586.9, 7340, 257840.3
7342, 166817.2, 7342, 231317.0, 7342, 1142736.0, 7342, 390380.9, 7342, 415656.8, 7342, 296263.0, 7342, 189056.4, 7342, 358002.9, 7342, 273522.1, 7342, 327635.9, 7342, 262138.4, 7342, 370775.1, 7342, 275382.8, 7342, 362831.9, 7342, 409538.4, 7342, 257838.3
7344, 166837.6, 7344, 231341.8, 7344, 1142695.0, 7344, 390303.8, 7344, 415664.3, 7344, 296245.1, 7344, 189111.1, 7344, 357933.6, 7344, 273567.8, 7344, 327658.7, 7344, 262239.7, 7344, 370830.4, 7344, 275359.3, 7344, 362842.9, 7344, 409499.6, 7344, 257817.6
7346, 166805.4, 7346, 231304.0, 7346, 1142722.0, 7346, 390315.1, 7346, 415694.6, 7346, 296298.9, 7346, 189088.0, 7346, 357977.3, 7346, 273545.2, 7346, 327572.6, 7346, 262207.8, 7346, 370804.5, 7346, 275348.3, 7346, 362893.6, 7346, 409435.6, 7346, 257856.1
7348, 166752.5, 7348, 231255.6, 7348, 1142744.0, 7348, 390328.9, 7348, 415655.4, 7348, 296283.4, 7348, 189128.5, 7348, 357911.6, 7348, 273617.9, 7348, 327560.5, 7348, 262246.7, 7348, 370793.7, 7348, 275304.5, 7348, 362815.5, 7348, 409446.5, 7348, 257829.5
7350, 166724.1, 7350, 231282.3, 7350, 1142782.0, 7350, 390230.0, 7350, 415683.4, 7350, 296235.2, 7350, 189081.0, 7350, 357969.2, 7350, 273558.5, 7350, 327579.2, 7350, 262259.5, 7350, 370837.0, 7350, 275283.8, 7350, 362844.6, 7350, 409412.1, 7350, 257855.2
7352, 166779.1, 7352, 231207.3, 7352, 1142695.0, 7352, 390241.7, 7352, 415647.7, 7352, 296301.4, 7352, 189105.2, 7352, 357897.4, 7352, 273577.4, 7352, 327538.2, 7352, 262270.8, 7352, 370864.9, 7352, 275291.4, 7352, 362889.5, 7352, 409393.1, 7352, 257768.2
7354, 166788.7, 7354, 231250.3, 7354, 1142758.0, 7354, 390268.2, 7354, 415647.5, 7354, 296288.8, 7354, 189105.3, 7354, 357899.1, 7354, 273563.0, 7354, 327522.3, 7354, 262325.9, 7354, 370843.3, 7354, 275319.6, 7354, 362856.8, 7354, 409397.4, 7354, 257851.5
7356, 166717.4, 7356, 231243.6, 7356, 1142660.0, 7356, 390294.5, 7356, 415651.8, 7356, 296312.5, 7356, 189102.8, 7356, 357923.8, 7356, 273608.4, 7356, 327530.5, 7356, 262225.9, 7356, 370829.4, 7356, 275253.3, 7356, 362852.1, 7356, 409420.5, 7356, 257851.5
7358, 166689.7, 7358, 231209.0, 7358, 1142657.0, 7358, 390274.7, 7358, 415594.3, 7358, 296282.9, 7358, 189110.7, 7358, 357903.6, 7358, 273587.8, 7358, 327565.4, 7358, 262281.6, 7358, 370789.6, 7358, 275376.3, 7358, 362813.1, 7358, 409358.9, 7358, 257855.8
7360, 166742.9, 7360, 231214.6, 7360, 1142686.0, 7360, 390278.4, 7360, 415647.1, 7360, 296332.0, 7360, 189063.6, 7360, 357939.5, 7360, 273617.9, 7360, 327543.9, 7360, 262320.4, 7360, 370795.3, 7360, 275263.0, 7360, 362835.1, 7360, 409381.1, 7360, 257821.0
7362, 166733.7, 7362, 231180.5, 7362, 1142679.0, 7362, 390253.0, 7362, 415655.8, 7362, 296262.3, 7362, 189074.9, 7362, 357835.9, 7362, 273585.1, 7362, 327464.5, 7362, 262343.9, 7362, 370793.4, 7362, 275324.5, 7362, 362865.3, 7362, 409365.4, 7362, 257808.1
7364, 166704.8, 7364, 231218.6, 7364, 1142713.0, 7364, 390251.8, 7364, 415645.4, 7364, 296280.6, 7364, 189086.3, 7364, 357902.4, 7364, 273557.7, 7364, 327543.1, 7364, 262395.2, 7364, 370878.8, 7364, 275299.5, 7364, 362860.7, 7364, 409406.2, 7364, 257826.4
7366, 166779.4, 7366, 231209.3, 7366, 1142666.0, 7366, 390268.8, 7366, 415642.8, 7366, 296297.9, 7366, 189076.8, 7366, 357916.9, 7366, 273563.5, 7366, 327524.4, 7366, 262345.8, 7366, 370853.0, 7366, 275345.1, 7366, 362877.5, 7366, 409347.4, 7366, 257819.6
7368, 166731.8, 7368, 231237.2, 7368, 1142721.0, 7368, 390241.5, 7368, 415648.0, 7368, 296273.6, 7368, 189088.0, 7368, 357888.1, 7368, 273557.8, 7368, 327475.9, 7368, 262329.5, 7368, 370833.0, 7368, 275294.6, 7368, 362872.2, 7368, 409439.8, 7368, 257789.7
7370, 166737.6, 7370, 231258.2, 7370, 1142704.0, 7370, 390311.7, 7370, 415628.6, 7370, 296332.4, 7370, 189033.7, 7370, 357894.2, 7370, 273490.7, 7370, 327512.5, 7370, 262320.4, 7370, 370826.7, 7370, 275292.9, 7370, 362863.2, 7370, 409411.2, 7370, 257840.9
7372, 166715.8, 7372, 231182.7, 7372, 1142675.0, 7372, 390254.7, 7372, 415630.2, 7372, 296295.1, 7372, 189108.7, 7372, 357827.4, 7372, 273544.2, 7372, 327485.4, 7372, 262345.1, 7372, 370848.3, 7372, 275320.1, 7372, 362870.0, 7372, 409372.5, 7372, 257778.7
7374, 166729.9, 7374, 231203.7, 7374, 1142661.0, 7374, 390271.9, 7374, 415629.1, 7374, 296278.9, 7374, 189067.8, 7374, 357855.4, 7374, 273566.0, 7374, 327577.8, 7374, 262357.4, 7374, 370865.5, 7374, 275264.0, 7374, 362865.0, 7374, 409353.6, 7374, 257746.8
7376, 166724.7, 7376, 231157.4, 7376, 1142704.0, 7376, 390237.5, 7376, 415605.5, 7376, 296323.0, 7376, 189116.6, 7376, 357836.6, 7376, 273611.5, 7376, 327581.5, 7376, 262338.7, 7376, 370868.2, 7376, 275278.8, 7376, 362904.8, 7376, 409392.1, 7376, 257799.1
