time_1,Nylon_1,time_2,Nylon_2,time_3,Nylon_3,time_4,Nylon_4,time_5,Cellulose_1,time_6,Cellulose_2,time_7,Cellulose_3,time_8,Cellulose_4,time_9,Polyimide_1,time_10,Polyimide_2,time_11,Polyimide_3,time_12,Polyimide_4,time_13,PET_1,time_14,PET_2,time_15,PET_3,time_16,PET_4
576, 168213.1, 576, 232497.5, 576, 1144175.0, 576, 391738.4, 576, 415632.5, 576, 296356.4, 576, 189018.8, 576, 357865.2, 576, 274023.0, 576, 327871.7, 576, 262765.4, 576, 371224.1, 576, 275381.0, 576, 362847.5, 576, 409563.4, 576, 258213.3
578, 168203.3, 578, 232431.2, 578, 1144139.0, 578, 391686.3, 578, 415607.6, 578, 296317.8, 578, 189119.5, 578, 357864.9, 578, 274045.8, 578, 327938.9, 578, 262816.7, 578, 371148.9, 578, 275372.1, 578, 362897.1, 578, 409505.9, 578, 258130.2
580, 168219.8, 580, 232392.3, 580, 1144162.0, 580, 391571.5, 580, 415600.3, 580, 296329.4, 580, 189070.8, 580, 357841.5, 580, 273989.0, 580, 327871.6, 580, 262793.6, 580, 371149.2, 580, 275365.0, 580, 362915.9, 580, 409465.2, 580, 258089.7
582, 168172.4, 582, 232414.6, 582, 1144094.0, 582, 391564.5, 582, 415616.1, 582, 296343.5, 582, 189060.8, 582, 357871.7, 582, 274062.6, 582, 327888.4, 582, 262784.6, 582, 371129.9, 582, 275359.9, 582, 362903.8, 582, 409459.4, 582, 258159.5
584, 168133.6, 584, 232408.2, 584, 1144134.0, 584, 391607.6, 584, 415624.8, 584, 296405.4, 584, 189079.6, 584, 357853.1, 584, 274016.1, 584, 327906.1, 584, 262786.1, 584, 371143.5, 584, 275382.6, 584, 362939.0, 584, 409482.5, 584, 258191.2
586, 168123.7, 586, 232396.4, 586, 1144110.0, 586, 391634.4, 586, 415590.4, 586, 296315.5, 586, 189085.8, 586, 357812.6, 586, 274022.2, 586, 327891.5, 586, 262826.9, 586, 371139.3, 586, 275396.6, 586, 362932.1, 586, 409441.4, 586, 258087.0
588, 168159.0, 588, 232359.8, 588, 1144109.0, 588, 391626.6, 588, 415605.9, 588, 296399.9, 588, 189132.6, 588, 357817.6, 588, 274023.3, 588, 327882.1, 588, 262761.7, 588, 371131.2, 588, 275445.5, 588, 362893.3, 588, 409455.3, 588, 258125.5
590, 168080.1, 590, 232394.7, 590, 1144158.0, 590, 391579.0, 590, 415650.6, 590, 296334.0, 590, 189122.1, 590, 357880.1, 590, 274061.3, 590, 327841.5, 590, 262816.4, 590, 371185.8, 590, 275424.8, 590, 362957.9, 590, 409500.1, 590, 258136.5
592, 168119.5, 592, 232430.3, 592, 1144098.0, 592, 391694.6, 592, 415625.0, 592, 296352.5, 592, 189079.5, 592, 357856.4, 592, 274042.6, 592, 327880.8, 592, 262816.9, 592, 371127.1, 592, 275416.4, 592, 362891.7, 592, 409437.3, 592, 258109.0
594, 168113.9, 594, 232354.7, 594, 1144121.0, 594, 391589.8, 594, 415611.6, 594, 296357.4, 594, 189073.2, 594, 357806.0, 594, 273976.7, 594, 327841.2, 594, 262807.3, 594, 371150.1, 594, 275352.5, 594, 362870.2, 594, 409459.6, 594, 258074.7
596, 168181.3, 596, 232428.7, 596, 1144122.0, 596, 391620.9, 596, 415603.2, 596, 296358.8, 596, 189122.9, 596, 357859.5, 596, 274023.2, 596, 327963.1, 596, 262837.6, 596, 371179.8, 596, 275464.7, 596, 362973.0, 596, 409520.3, 596, 258122.2
598, 168166.9, 598, 232464.4, 598, 1144184.0, 598, 391690.8, 598, 415618.5, 598, 296401.5, 598, 189155.4, 598, 357829.5, 598, 273956.7, 598, 327954.5, 598, 262782.0, 598, 371209.9, 598, 275478.6, 598, 362923.8, 598, 409613.2, 598, 258150.7
600, 168189.6, 600, 232502.3, 600, 1144221.0, 600, 391750.0, 600, 415601.1, 600, 296451.8, 600, 189131.0, 600, 357853.2, 600, 273947.0, 600, 328067.1, 600, 262759.2, 600, 371192.6, 600, 275505.3, 600, 362885.9, 600, 409746.5, 600, 258154.2
602, 168230.8, 602, 232480.4, 602, 1144225.0, 602, 391735.3, 602, 415659.1, 602, 296361.0, 602, 189106.8, 602, 357983.1, 602, 274010.6, 602, 328069.4, 602, 262697.0, 602, 371176.1, 602, 275508.6, 602, 362858.3, 602, 409743.2, 602, 258207.6
604, 168261.4, 604, 232521.2, 604, 1144230.0, 604, 391757.5, 604, 415674.8, 604, 296386.0, 604, 189057.4, 604, 357964.5, 604, 273945.8, 604, 328067.7, 604, 262674.9, 604, 371107.2, 604, 275535.5, 604, 362889.1, 604, 409680.9, 604, 258177.5
608, 168251.8, 608, 232523.6, 608, 1144110.0, 608, 391599.5, 608, 415657.0, 608, 296289.8, 608, 189062.3, 608, 357907.8, 608, 273957.2, 608, 327947.9, 608, 262723.5, 608, 371150.0, 608, 275481.2, 608, 362846.2, 608, 409487.4, 608, 258122.3
610, 168236.5, 610, 232493.0, 610, 1144215.0, 610, 391678.9, 610, 415611.8, 610, 296292.7, 610, 189112.4, 610, 357926.2, 610, 273994.0, 610, 327926.2, 610, 262754.8, 610, 371110.0, 610, 275469.9, 610, 362849.2, 610, 409508.1, 610, 258096.9
612, 168132.7, 612, 232443.8, 612, 1144109.0, 612, 391617.2, 612, 415576.6, 612, 296300.7, 612, 189081.0, 612, 357870.9, 612, 274057.2, 612, 327872.8, 612, 262713.9, 612, 371086.5, 612, 275429.3, 612, 362868.9, 612, 409524.5, 612, 258102.4
614, 168164.3, 614, 232483.2, 614, 1144193.0, 614, 391620.6, 614, 415619.0, 614, 296262.0, 614, 189080.5, 614, 357867.6, 614, 274028.1, 614, 327913.0, 614, 262781.1, 614, 371102.7, 614, 275385.6, 614, 362871.5, 614, 409427.2, 614, 258102.6
616, 168189.7, 616, 232467.3, 616, 1144150.0, 616, 391614.7, 616, 415618.9, 616, 296324.6, 616, 189077.2, 616, 357876.9, 616, 273938.4, 616, 327895.4, 616, 262813.4, 616, 371129.4, 616, 275407.5, 616, 362897.6, 616, 409468.3, 616, 258097.2
618, 168206.5, 618, 232471.9, 618, 1144182.0, 618, 391641.7, 618, 415635.3, 618, 296325.2, 618, 189115.1, 618, 357834.4, 618, 273987.3, 618, 327881.4, 618, 262755.3, 618, 371106.1, 618, 275397.2, 618, 362892.4, 618, 409514.7, 618, 258134.0
620, 168254.5, 620, 232469.6, 620, 1144146.0, 620, 391643.3, 620, 415638.4, 620, 296378.9, 620, 189042.3, 620, 357855.5, 620, 274051.9, 620, 327889.1, 620, 262777.4, 620, 371147.9, 620, 275372.3, 620, 362874.0, 620, 409482.7, 620, 258108.5
622, 168189.8, 622, 232446.5, 622, 1144162.0, 622, 391593.9, 622, 415574.4, 622, 296350.8, 622, 189048.3, 622, 357926.2, 622, 274029.4, 622, 327894.7, 622, 262787.1, 622, 371107.1, 622, 275391.8, 622, 362894.9, 622, 409479.1, 622, 258122.7
624, 168226.7, 624, 232460.3, 624, 1144172.0, 624, 391582.7, 624, 415604.8, 624, 296351.2, 624, 189063.0, 624, 357811.9, 624, 274036.0, 624, 327898.2, 624, 262800.3, 624, 371110.0, 624, 275389.2, 624, 362902.5, 624, 409424.6, 624, 258134.4
626, 168173.2, 626, 232518.0, 626, 1144170.0, 626, 391609.3, 626, 415593.5, 626, 296315.6, 626, 189117.3, 626, 357827.0, 626, 274013.9, 626, 327908.1, 626, 262767.6, 626, 371146.0, 626, 275416.8, 626, 362963.9, 626, 409514.0, 626, 258097.5
628, 168208.5, 628, 232397.3, 628, 1144101.0, 628, 391603.5, 628, 415569.4, 628, 296302.3, 628, 189057.7, 628, 357853.9, 628, 274006.5, 628, 327900.4, 628, 262761.6, 628, 371248.1, 628, 275379.8, 628, 362957.8, 628, 409421.7, 628, 258087.5
630, 168158.4, 630, 232391.5, 630, 1144149.0, 630, 391589.7, 630, 415634.4, 630, 296343.7, 630, 189076.7, 630, 357881.3, 630, 274011.5, 630, 327922.1, 630, 262839.1, 630, 371198.3, 630, 275417.1, 630, 362913.8, 630, 409503.1, 630, 258091.3
632, 168234.6, 632, 232400.2, 632, 1144175.0, 632, 391643.5, 632, 415624.8, 632, 296383.1, 632, 189101.3, 632, 357880.3, 632, 273974.2, 632, 327988.6, 632, 262824.7, 632, 371120.5, 632, 275423.3, 632, 362930.1, 632, 409636.5, 632, 258153.9
634, 168182.6, 634, 232514.6, 634, 1144169.0, 634, 391786.8, 634, 415645.2, 634, 296333.9, 634, 189102.2, 634, 357925.5, 634, 273914.0, 634, 327990.5, 634, 262705.5, 634, 371166.0, 634, 275442.0, 634, 362849.9, 634, 409681.7, 634, 258112.0
636, 168237.2, 636, 232495.7, 636, 1144152.0, 636, 391782.3, 636, 415637.5, 636, 296326.6, 636, 189078.8, 636, 357934.4, 636, 273911.4, 636, 328008.2, 636, 262660.4, 636, 371216.0, 636, 275461.9, 636, 362842.1, 636, 409686.2, 636, 258180.1
638, 168267.6, 638, 232553.3, 638, 1144164.0, 638, 391736.8, 638, 415652.4, 638, 296349.1, 638, 189027.4, 638, 357962.6, 638, 273967.0, 638, 327945.5, 638, 262687.3, 638, 371191.5, 638, 275423.7, 638, 362902.7, 638, 409597.8, 638, 258170.5
640, 168265.1, 640, 232498.8, 640, 1144126.0, 640, 391639.2, 640, 415661.0, 640, 296254.0, 640, 189099.7, 640, 357945.0, 640, 274018.4, 640, 328002.3, 640, 262660.7, 640, 371179.4, 640, 275487.6, 640, 362840.7, 640, 409535.9, 640, 258132.3
642, 168187.3, 642, 232436.6, 642, 1144158.0, 642, 391678.7, 642, 415598.2, 642, 296308.9, 642, 189075.0, 642, 357891.5, 642, 274030.2, 642, 327954.5, 642, 262682.7, 642, 371181.4, 642, 275407.6, 642, 362897.4, 642, 409519.0, 642, 258114.6
644, 168199.6, 644, 232503.1, 644, 1144192.0, 644, 391620.1, 644, 415690.2, 644, 296297.8, 644, 189089.6, 644, 357889.6, 644, 274031.6, 644, 327900.6, 644, 262730.6, 644, 371140.1, 644, 275440.8, 644, 362852.3, 644, 409580.6, 644, 258112.0
646, 168283.1, 646, 232490.0, 646, 1144146.0, 646, 391607.1, 646, 415635.3, 646, 296313.6, 646, 189089.0, 646, 357908.3, 646, 273988.8, 646, 327916.4, 646, 262738.9, 646, 371158.1, 646, 275428.9, 646, 362850.1, 646, 409524.7, 646, 258108.8
648, 168248.0, 648, 232417.2, 648, 1144150.0, 648, 391583.1, 648, 415573.4, 648, 296285.8, 648, 189065.0, 648, 357865.1, 648, 273991.5, 648, 327911.4, 648, 262726.2, 648, 371134.1, 648, 275379.7, 648, 362911.1, 648, 409455.3, 648, 258117.7
650, 168167.7, 650, 232412.2, 650, 1144167.0, 650, 391677.8, 650, 415609.3, 650, 296301.6, 650, 189129.3, 650, 357858.4, 650, 274042.5, 650, 327904.9, 650, 262790.1, 650, 371164.5, 650, 275447.6, 650, 362897.0, 650, 409461.1, 650, 258125.5
652, 168225.2, 652, 232415.4, 652, 1144130.0, 652, 391515.5, 652, 415601.9, 652, 296274.7, 652, 189078.7, 652, 357892.2, 652, 274026.6, 652, 327846.1, 652, 262787.6, 652, 371175.4, 652, 275420.8, 652, 362880.2, 652, 409562.3, 652, 258157.7
654, 168156.9, 654, 232430.9, 654, 1144109.0, 654, 391527.6, 654, 415645.2, 654, 296252.1, 654, 189095.7, 654, 357827.0, 654, 273975.6, 654, 327891.3, 654, 262771.6, 654, 371160.7, 654, 275401.9, 654, 362848.1, 654, 409412.7, 654, 258036.1
656, 168169.7, 656, 232456.7, 656, 1144092.0, 656, 391558.8, 656, 415666.2, 656, 296291.5, 656, 189058.9, 656, 357844.5, 656, 274011.3, 656, 327882.8, 656, 262780.0, 656, 371110.2, 656, 275389.1, 656, 362895.1, 656, 409436.6, 656, 258109.8
658, 168073.2, 658, 232420.8, 658, 1144059.0, 658, 391512.9, 658, 415599.1, 658, 296328.0, 658, 189089.0, 658, 357864.1, 658, 274028.7, 658, 327833.9, 658, 262791.6, 658, 371119.1, 658, 275389.3, 658, 362869.6, 658, 409477.6, 658, 258132.8
660, 168185.3, 660, 232456.0, 660, 1144065.0, 660, 391606.0, 660, 415634.9, 660, 296298.8, 660, 189083.0, 660, 357887.5, 660, 274096.8, 660, 327899.7, 660, 262805.1, 660, 371153.6, 660, 275455.3, 660, 362917.3, 660, 409457.8, 660, 258100.6
662, 168150.8, 662, 232426.4, 662, 1144156.0, 662, 391584.7, 662, 415596.9, 662, 296347.6, 662, 189034.6, 662, 357857.9, 662, 273953.5, 662, 327861.0, 662, 262792.0, 662, 371160.5, 662, 275352.7, 662, 362883.3, 662, 409469.1, 662, 258111.5
664, 168123.3, 664, 232431.3, 664, 1144110.0, 664, 391557.7, 664, 415580.1, 664, 296346.2, 664, 189053.3, 664, 357843.4, 664, 274018.5, 664, 327880.1, 664, 262787.5, 664, 371166.6, 664, 275441.6, 664, 362891.0, 664, 409513.9, 664, 258157.8
666, 168158.5, 666, 232447.7, 666, 1144100.0, 666, 391625.0, 666, 415621.3, 666, 296366.0, 666, 189109.9, 666, 357838.9, 666, 274018.0, 666, 327899.2, 666, 262854.0, 666, 371136.0, 666, 275440.9, 666, 362899.3, 666, 409518.3, 666, 258148.5
668, 168171.0, 668, 232437.6, 668, 1144096.0, 668, 391608.9, 668, 415580.1, 668, 296365.0, 668, 189093.4, 668, 357882.0, 668, 274035.4, 668, 327808.9, 668, 262835.5, 668, 371133.5, 668, 275393.2, 668, 362905.9, 668, 409484.4, 668, 258158.4
670, 168134.3, 670, 232436.3, 670, 1144057.0, 670, 391592.5, 670, 415625.6, 670, 296300.8, 670, 189039.3, 670, 357846.5, 670, 274046.2, 670, 327832.8, 670, 262798.0, 670, 371101.9, 670, 275388.1, 670, 362875.7, 670, 409498.2, 670, 258181.6
672, 168166.2, 672, 232430.4, 672, 1144129.0, 672, 391632.9, 672, 415615.5, 672, 296289.9, 672, 189101.4, 672, 357854.3, 672, 274008.3, 672, 327866.4, 672, 262795.8, 672, 371165.9, 672, 275377.3, 672, 362892.6, 672, 409504.7, 672, 258072.6
674, 168151.6, 674, 232452.3, 674, 1144109.0, 674, 391561.4, 674, 415594.2, 674, 296324.1, 674, 189079.5, 674, 357829.5, 674, 274021.4, 674, 327893.3, 674, 262857.0, 674, 371091.8, 674, 275470.5, 674, 362882.5, 674, 409518.3, 674, 258136.4
676, 168193.2, 676, 232413.9, 676, 1144096.0, 676, 391562.3, 676, 415602.5, 676, 296373.4, 676, 189061.4, 676, 357831.8, 676, 273978.8, 676, 327916.3, 676, 262860.2, 676, 371143.8, 676, 275411.7, 676, 362900.8, 676, 409583.7, 676, 258171.8
678, 168197.1, 678, 232443.0, 678, 1144091.0, 678, 391654.8, 678, 415561.1, 678, 296361.2, 678, 189058.4, 678, 357934.7, 678, 273993.4, 678, 328005.2, 678, 262712.4, 678, 371155.2, 678, 275444.8, 678, 362840.5, 678, 409581.2, 678, 258192.8
680, 168210.9, 680, 232508.5, 680, 1144060.0, 680, 391666.7, 680, 415580.0, 680, 296346.5, 680, 189100.9, 680, 357875.7, 680, 274010.7, 680, 327911.2, 680, 262742.5, 680, 371122.2, 680, 275430.9, 680, 362830.4, 680, 409591.5, 680, 258134.6
682, 168222.6, 682, 232468.0, 682, 1144079.0, 682, 391595.8, 682, 415634.5, 682, 296313.7, 682, 189109.7, 682, 357834.4, 682, 273973.9, 682, 327936.4, 682, 262706.4, 682, 371138.9, 682, 275467.0, 682, 362852.5, 682, 409513.7, 682, 258101.8
684, 168175.1, 684, 232465.7, 684, 1144098.0, 684, 391568.9, 684, 415572.2, 684, 296336.0, 684, 189070.9, 684, 357842.6, 684, 273958.1, 684, 327913.6, 684, 262745.4, 684, 371187.5, 684, 275402.5, 684, 362857.2, 684, 409509.5, 684, 258163.9
686, 168208.1, 686, 232458.2, 686, 1144137.0, 686, 391601.1, 686, 415592.1, 686, 296325.4, 686, 189083.2, 686, 357870.5, 686, 274015.5, 686, 327918.0, 686, 262789.4, 686, 371158.0, 686, 275435.8, 686, 362901.2, 686, 409577.7, 686, 258152.0
688, 168217.5, 688, 232491.9, 688, 1144082.0, 688, 391592.3, 688, 415633.2, 688, 296326.5, 688, 189082.9, 688, 357999.2, 688, 274031.8, 688, 327876.9, 688, 262773.5, 688, 371164.8, 688, 275428.3, 688, 362922.7, 688, 409486.6, 688, 258085.4
690, 168193.9, 690, 232442.5, 690, 1144051.0, 690, 391586.5, 690, 415575.1, 690, 296392.1, 690, 189043.4, 690, 357818.4, 690, 274022.5, 690, 327831.7, 690, 262808.5, 690, 371115.1, 690, 275378.8, 690, 362851.5, 690, 409450.7, 690, 258106.7
692, 168174.3, 692, 232457.8, 692, 1144120.0, 692, 391550.6, 692, 415586.7, 692, 296363.4, 692, 189079.4, 692, 357831.9, 692, 274022.1, 692, 327887.0, 692, 262841.1, 692, 371193.5, 692, 275446.9, 692, 362936.3, 692, 409488.4, 692, 258142.1
694, 168208.9, 694, 232386.3, 694, 1144156.0, 694, 391625.8, 694, 415618.8, 694, 296333.9, 694, 189090.0, 694, 357803.5, 694, 274047.6, 694, 327882.6, 694, 262787.3, 694, 371144.7, 694, 275380.6, 694, 362920.6, 694, 409499.0, 694, 258144.4
696, 168178.4, 696, 232356.0, 696, 1144088.0, 696, 391585.8, 696, 415620.6, 696, 296356.6, 696, 189110.5, 696, 357859.6, 696, 274041.2, 696, 327861.6, 696, 262744.5, 696, 371218.7, 696, 275398.5, 696, 362890.7, 696, 409531.1, 696, 258159.0
698, 168228.3, 698, 232409.5, 698, 1144143.0, 698, 391614.9, 698, 415586.2, 698, 296352.2, 698, 189077.9, 698, 357864.0, 698, 273991.5, 698, 327915.4, 698, 262771.0, 698, 371147.6, 698, 275393.9, 698, 362893.7, 698, 409511.1, 698, 258127.3
700, 168093.6, 700, 232406.8, 700, 1144126.0, 700, 391550.0, 700, 415580.4, 700, 296318.8, 700, 189017.1, 700, 357898.3, 700, 273992.1, 700, 327907.4, 700, 262741.5, 700, 371136.0, 700, 275419.6, 700, 362901.0, 700, 409524.8, 700, 258151.7
702, 168183.2, 702, 232414.3, 702, 1144089.0, 702, 391559.4, 702, 415594.4, 702, 296344.2, 702, 189080.4, 702, 357893.5, 702, 274002.6, 702, 327928.9, 702, 262768.6, 702, 371114.2, 702, 275427.2, 702, 362956.5, 702, 409518.1, 702, 258155.8
704, 168138.1, 704, 232456.9, 704, 1144084.0, 704, 391544.3, 704, 415591.7, 704, 296335.4, 704, 189107.4, 704, 357860.6, 704, 273948.1, 704, 327842.0, 704, 262736.1, 704, 371162.5, 704, 275402.0, 704, 362887.0, 704, 409508.3, 704, 258118.5
706, 168151.4, 706, 232412.7, 706, 1144071.0, 706, 391575.7, 706, 415577.8, 706, 296347.5, 706, 189096.2, 706, 357854.6, 706, 273973.2, 706, 327886.4, 706, 262749.4, 706, 371174.3, 706, 275427.4, 706, 362932.1, 706, 409503.5, 706, 258098.3
708, 168187.9, 708, 232450.7, 708, 1144159.0, 708, 391554.4, 708, 415560.7, 708, 296332.9, 708, 189093.0, 708, 357848.1, 708, 274020.3, 708, 327871.7, 708, 262821.0, 708, 371193.9, 708, 275395.9, 708, 362937.8, 708, 409491.6, 708, 258131.5
710, 168157.0, 710, 232422.8, 710, 1144135.0, 710, 391591.9, 710, 415541.5, 710, 296360.6, 710, 189107.6, 710, 357852.6, 710, 274028.5, 710, 327993.8, 710, 262809.1, 710, 371176.6, 710, 275426.1, 710, 362925.5, 710, 409586.7, 710, 258115.5
712, 168177.3, 712, 232425.3, 712, 1144181.0, 712, 391683.1, 712, 415571.6, 712, 296394.1, 712, 189094.8, 712, 357890.4, 712, 274013.2, 712, 328008.4, 712, 262718.1, 712, 371190.9, 712, 275480.9, 712, 362839.6, 712, 409607.5, 712, 258104.1
714, 168184.5, 714, 232512.4, 714, 1144173.0, 714, 391693.7, 714, 415561.9, 714, 296385.5, 714, 189074.6, 714, 357936.4, 714, 274002.9, 714, 328047.9, 714, 262688.3, 714, 371146.5, 714, 275479.4, 714, 362901.2, 714, 409670.2, 714, 258172.0
716, 168220.4, 716, 232541.0, 716, 1144162.0, 716, 391670.7, 716, 415609.7, 716, 296361.8, 716, 189116.7, 716, 357930.2, 716, 273991.9, 716, 327943.5, 716, 262628.1, 716, 371124.0, 716, 275443.1, 716, 362865.3, 716, 409654.8, 716, 258133.3
718, 168237.7, 718, 232571.0, 718, 1144132.0, 718, 391583.3, 718, 415607.4, 718, 296292.7, 718, 189094.3, 718, 357904.6, 718, 273983.9, 718, 327954.5, 718, 262692.3, 718, 371185.0, 718, 275429.3, 718, 362918.4, 718, 409538.4, 718, 258137.4
720, 168164.3, 720, 232452.8, 720, 1144105.0, 720, 391573.1, 720, 415606.5, 720, 296323.3, 720, 189070.3, 720, 357868.3, 720, 273959.2, 720, 327954.5, 720, 262667.8, 720, 371162.4, 720, 275351.8, 720, 362837.6, 720, 409563.5, 720, 258109.4
722, 168175.1, 722, 232509.8, 722, 1144116.0, 722, 391591.0, 722, 415594.1, 722, 296328.3, 722, 189092.6, 722, 357959.7, 722, 274051.1, 722, 327867.0, 722, 262757.5, 722, 371171.4, 722, 275424.0, 722, 362910.5, 722, 409587.5, 722, 258136.3
724, 168226.4, 724, 232480.3, 724, 1144147.0, 724, 391607.1, 724, 415628.0, 724, 296340.2, 724, 189124.8, 724, 357940.5, 724, 274021.4, 724, 327879.4, 724, 262749.2, 724, 371148.3, 724, 275362.8, 724, 362874.4, 724, 409515.7, 724, 258132.1
726, 168146.3, 726, 232414.9, 726, 1144117.0, 726, 391596.5, 726, 415600.2, 726, 296279.1, 726, 189048.7, 726, 357886.0, 726, 274002.2, 726, 327914.9, 726, 262717.7, 726, 371120.5, 726, 275412.0, 726, 362932.4, 726, 409505.6, 726, 258080.9
728, 168154.5, 728, 232467.5, 728, 1144120.0, 728, 391590.7, 728, 415612.9, 728, 296295.4, 728, 189132.3, 728, 357932.4, 728, 274058.4, 728, 327897.8, 728, 262742.3, 728, 371141.9, 728, 275429.6, 728, 362886.7, 728, 409463.5, 728, 258140.7
730, 168166.6, 730, 232434.2, 730, 1144112.0, 730, 391559.0, 730, 415614.4, 730, 296262.1, 730, 189085.9, 730, 357815.2, 730, 273960.0, 730, 327887.3, 730, 262789.6, 730, 371239.1, 730, 275384.4, 730, 362884.1, 730, 409529.4, 730, 258121.0
732, 168093.6, 732, 232407.6, 732, 1144113.0, 732, 391576.1, 732, 415588.3, 732, 296364.6, 732, 189070.4, 732, 357881.0, 732, 274061.9, 732, 327911.8, 732, 262809.2, 732, 371158.9, 732, 275426.9, 732, 362893.6, 732, 409530.6, 732, 258174.6
734, 168181.8, 734, 232507.9, 734, 1144197.0, 734, 391585.4, 734, 415588.3, 734, 296328.5, 734, 189053.2, 734, 357893.5, 734, 274011.3, 734, 327979.2, 734, 262785.5, 734, 371154.5, 734, 275424.2, 734, 362964.0, 734, 409510.0, 734, 258151.3
736, 168200.5, 736, 232452.8, 736, 1144224.0, 736, 391669.8, 736, 415594.2, 736, 296379.9, 736, 189067.3, 736, 357861.4, 736, 274007.2, 736, 328074.5, 736, 262734.4, 736, 371162.5, 736, 275468.2, 736, 362958.7, 736, 409617.6, 736, 258127.1
738, 168205.8, 738, 232531.8, 738, 1144226.0, 738, 391756.6, 738, 415633.8, 738, 296379.6, 738, 189102.5, 738, 357985.5, 738, 273991.4, 738, 328045.5, 738, 262673.2, 738, 371161.5, 738, 275509.1, 738, 362875.1, 738, 409722.5, 738, 258189.3
740, 168246.6, 740, 232595.0, 740, 1144210.0, 740, 391794.5, 740, 415605.9, 740, 296413.8, 740, 189094.4, 740, 357942.4, 740, 273915.8, 740, 328047.3, 740, 262570.0, 740, 371159.8, 740, 275516.6, 740, 362853.8, 740, 409710.7, 740, 258134.3
742, 168228.3, 742, 232545.7, 742, 1144132.0, 742, 391699.8, 742, 415583.8, 742, 296315.4, 742, 189059.5, 742, 357934.9, 742, 273940.8, 742, 328015.4, 742, 262685.7, 742, 371159.0, 742, 275487.3, 742, 362805.8, 742, 409628.8, 742, 258161.7
744, 168251.8, 744, 232578.6, 744, 1144204.0, 744, 391677.9, 744, 415643.2, 744, 296279.0, 744, 189070.0, 744, 357956.7, 744, 273984.9, 744, 328082.3, 744, 262626.4, 744, 371182.4, 744, 275468.0, 744, 362820.5, 744, 409623.5, 744, 258147.7
746, 168306.5, 746, 232528.7, 746, 1144214.0, 746, 391675.4, 746, 415685.8, 746, 296315.4, 746, 189007.6, 746, 357946.2, 746, 273986.6, 746, 328028.6, 746, 262667.6, 746, 371228.4, 746, 275451.1, 746, 362921.0, 746, 409608.4, 746, 258133.1
748, 168186.1, 748, 232587.0, 748, 1144221.0, 748, 391690.8, 748, 415676.9, 748, 296337.2, 748, 189077.1, 748, 357924.2, 748, 273941.6, 748, 328033.3, 748, 262645.1, 748, 371137.5, 748, 275441.1, 748, 362790.8, 748, 409614.4, 748, 258148.5
750, 168245.3, 750, 232607.6, 750, 1144185.0, 750, 391695.6, 750, 415637.1, 750, 296389.8, 750, 189100.5, 750, 358008.7, 750, 274008.6, 750, 327997.5, 750, 262598.9, 750, 371139.1, 750, 275451.8, 750, 362844.4, 750, 409566.6, 750, 258109.2
752, 168281.9, 752, 232616.7, 752, 1144173.0, 752, 391701.1, 752, 415695.7, 752, 296325.8, 752, 189096.3, 752, 357949.8, 752, 274030.9, 752, 327996.3, 752, 262667.2, 752, 371119.5, 752, 275452.3, 752, 362872.4, 752, 409536.5, 752, 258220.9
754, 168246.9, 754, 232582.1, 754, 1144122.0, 754, 391600.8, 754, 415639.5, 754, 296251.0, 754, 189077.8, 754, 357955.1, 754, 274014.6, 754, 328005.1, 754, 262639.6, 754, 371176.6, 754, 275443.5, 754, 362899.9, 754, 409459.6, 754, 258091.3
756, 168225.6, 756, 232435.7, 756, 1144137.0, 756, 391599.5, 756, 415636.2, 756, 296234.7, 756, 189058.5, 756, 357881.2, 756, 274010.8, 756, 327930.8, 756, 262631.9, 756, 371157.4, 756, 275429.9, 756, 362982.1, 756, 409466.1, 756, 258116.2
758, 168319.8, 758, 232570.1, 758, 1144175.0, 758, 391610.9, 758, 415669.4, 758, 296292.3, 758, 189087.2, 758, 357945.4, 758, 273995.0, 758, 327985.7, 758, 262722.6, 758, 371188.1, 758, 275474.3, 758, 362945.8, 758, 409532.9, 758, 258132.1
760, 168202.4, 760, 232536.2, 760, 1144131.0, 760, 391608.8, 760, 415629.6, 760, 296287.2, 760, 189097.3, 760, 357899.8, 760, 273934.7, 760, 328015.5, 760, 262699.4, 760, 371211.3, 760, 275495.8, 760, 362888.1, 760, 409553.4, 760, 258185.5
762, 168245.0, 762, 232560.3, 762, 1144238.0, 762, 391768.1, 762, 415700.2, 762, 296349.1, 762, 189030.7, 762, 357960.0, 762, 273970.7, 762, 328110.0, 762, 262606.5, 762, 371168.6, 762, 275506.2, 762, 362829.1, 762, 409759.5, 762, 258191.6
764, 168262.7, 764, 232551.3, 764, 1144196.0, 764, 391803.5, 764, 415685.6, 764, 296344.3, 764, 189053.0, 764, 358010.3, 764, 273945.1, 764, 328119.3, 764, 262587.0, 764, 371134.0, 764, 275483.7, 764, 362807.5, 764, 409694.7, 764, 258194.7
766, 168250.6, 766, 232611.0, 766, 1144198.0, 766, 391737.7, 766, 415657.6, 766, 296266.0, 766, 189028.9, 766, 358018.9, 766, 273962.4, 766, 328101.5, 766, 262555.4, 766, 371144.3, 766, 275527.8, 766, 362855.6, 766, 409636.8, 766, 258198.0
768, 168242.7, 768, 232566.4, 768, 1144167.0, 768, 391595.5, 768, 415618.5, 768, 296284.3, 768, 189053.7, 768, 357951.4, 768, 273973.2, 768, 328006.9, 768, 262596.1, 768, 371142.4, 768, 275465.0, 768, 362868.4, 768, 409566.2, 768, 258139.7
